Freq.	V(n004)
1.38356637897177e+001	(1.70123020210509e-004dB,-5.18028440585434e-001°)
1.38675582887188e+001	(1.70908214235057e-004dB,-5.19222699063616e-001°)
1.38995263121334e+001	(1.71697032011393e-004dB,-5.20419711143620e-001°)
1.39315680294529e+001	(1.72489490261566e-004dB,-5.21619483176978e-001°)
1.39636836105593e+001	(1.73285605782828e-004dB,-5.22822021529890e-001°)
1.39958732257261e+001	(1.74085395453424e-004dB,-5.24027332583259e-001°)
1.40281370456195e+001	(1.74888876226803e-004dB,-5.25235422732724e-001°)
1.40604752412990e+001	(1.75696065139333e-004dB,-5.26446298388693e-001°)
1.40928879842186e+001	(1.76506979292945e-004dB,-5.27659965976383e-001°)
1.41253754462274e+001	(1.77321635885989e-004dB,-5.28876431935845e-001°)
1.41579377995707e+001	(1.78140052180449e-004dB,-5.30095702722007e-001°)
1.41905752168908e+001	(1.78962245530869e-004dB,-5.31317784804704e-001°)
1.42232878712281e+001	(1.79788233359286e-004dB,-5.32542684668713e-001°)
1.42560759360218e+001	(1.80618033182224e-004dB,-5.33770408813788e-001°)
1.42889395851109e+001	(1.81451662585630e-004dB,-5.35000963754697e-001°)
1.43218789927353e+001	(1.82289139238365e-004dB,-5.36234356021251e-001°)
1.43548943335364e+001	(1.83130480897996e-004dB,-5.37470592158346e-001°)
1.43879857825583e+001	(1.83975705397296e-004dB,-5.38709678725993e-001°)
1.44211535152486e+001	(1.84824830651954e-004dB,-5.39951622299354e-001°)
1.44543977074592e+001	(1.85677874656720e-004dB,-5.41196429468780e-001°)
1.44877185354475e+001	(1.86534855506621e-004dB,-5.42444106839842e-001°)
1.45211161758773e+001	(1.87395791350670e-004dB,-5.43694661033368e-001°)
1.45545908058195e+001	(1.88260700449730e-004dB,-5.44948098685479e-001°)
1.45881426027534e+001	(1.89129601136008e-004dB,-5.46204426447625e-001°)
1.46217717445671e+001	(1.90002511828487e-004dB,-5.47463650986620e-001°)
1.46554784095590e+001	(1.90879451025209e-004dB,-5.48725778984674e-001°)
1.46892627764385e+001	(1.91760437320635e-004dB,-5.49990817139435e-001°)
1.47231250243271e+001	(1.92645489382499e-004dB,-5.51258772164022e-001°)
1.47570653327588e+001	(1.93534625978808e-004dB,-5.52529650787058e-001°)
1.47910838816819e+001	(1.94427865948919e-004dB,-5.53803459752711e-001°)
1.48251808514594e+001	(1.95325228236314e-004dB,-5.55080205820726e-001°)
1.48593564228699e+001	(1.96226731857755e-004dB,-5.56359895766465e-001°)
1.48936107771090e+001	(1.97132395914845e-004dB,-5.57642536380938e-001°)
1.49279440957898e+001	(1.98042239615247e-004dB,-5.58928134470844e-001°)
1.49623565609442e+001	(1.98956282239898e-004dB,-5.60216696858605e-001°)
1.49968483550236e+001	(1.99874543166152e-004dB,-5.61508230382405e-001°)
1.50314196609001e+001	(2.00797041852350e-004dB,-5.62802741896222e-001°)
1.50660706618673e+001	(2.01723797860961e-004dB,-5.64100238269870e-001°)
1.51008015416413e+001	(2.02654830825802e-004dB,-5.65400726389029e-001°)
1.51356124843619e+001	(2.03590160490603e-004dB,-5.66704213155292e-001°)
1.51705036745932e+001	(2.04529806674296e-004dB,-5.68010705486191e-001°)
1.52054752973248e+001	(2.05473789301872e-004dB,-5.69320210315239e-001°)
1.52405275379728e+001	(2.06422128371594e-004dB,-5.70632734591970e-001°)
1.52756605823806e+001	(2.07374843995496e-004dB,-5.71948285281970e-001°)
1.53108746168202e+001	(2.08331956358884e-004dB,-5.73266869366919e-001°)
1.53461698279928e+001	(2.09293485755054e-004dB,-5.74588493844625e-001°)
1.53815464030302e+001	(2.10259452558283e-004dB,-5.75913165729065e-001°)
1.54170045294954e+001	(2.11229877248909e-004dB,-5.77240892050420e-001°)
1.54525443953840e+001	(2.12204780395969e-004dB,-5.78571679855111e-001°)
1.54881661891247e+001	(2.13184182661055e-004dB,-5.79905536205843e-001°)
1.55238700995807e+001	(2.14168104806034e-004dB,-5.81242468181634e-001°)
1.55596563160506e+001	(2.15156567679541e-004dB,-5.82582482877861e-001°)
1.55955250282694e+001	(2.16149592240127e-004dB,-5.83925587406293e-001°)
1.56314764264094e+001	(2.17147199531182e-004dB,-5.85271788895131e-001°)
1.56675107010813e+001	(2.18149410700228e-004dB,-5.86621094489045e-001°)
1.57036280433354e+001	(2.19156246991196e-004dB,-5.87973511349213e-001°)
1.57398286446620e+001	(2.20167729742505e-004dB,-5.89329046653361e-001°)
1.57761126969933e+001	(2.21183880390914e-004dB,-5.90687707595796e-001°)
1.58124803927037e+001	(2.22204720475380e-004dB,-5.92049501387451e-001°)
1.58489319246110e+001	(2.23230271633201e-004dB,-5.93414435255920e-001°)
1.58854674859776e+001	(2.24260555605804e-004dB,-5.94782516445497e-001°)
1.59220872705115e+001	(2.25295594223312e-004dB,-5.96153752217215e-001°)
1.59587914723672e+001	(2.26335409427690e-004dB,-5.97528149848886e-001°)
1.59955802861465e+001	(2.27380023259241e-004dB,-5.98905716635137e-001°)
1.60324539069002e+001	(2.28429457850825e-004dB,-6.00286459887454e-001°)
1.60694125301286e+001	(2.29483735454856e-004dB,-6.01670386934214e-001°)
1.61064563517825e+001	(2.30542878414374e-004dB,-6.03057505120732e-001°)
1.61435855682647e+001	(2.31606909174614e-004dB,-6.04447821809295e-001°)
1.61808003764305e+001	(2.32675850286868e-004dB,-6.05841344379204e-001°)
1.62181009735891e+001	(2.33749724410407e-004dB,-6.07238080226810e-001°)
1.62554875575047e+001	(2.34828554306702e-004dB,-6.08638036765560e-001°)
1.62929603263970e+001	(2.35912362837488e-004dB,-6.10041221426031e-001°)
1.63305194789432e+001	(2.37001172978270e-004dB,-6.11447641655971e-001°)
1.63681652142779e+001	(2.38095007802890e-004dB,-6.12857304920339e-001°)
1.64058977319952e+001	(2.39193890491245e-004dB,-6.14270218701349e-001°)
1.64437172321491e+001	(2.40297844340853e-004dB,-6.15686390498502e-001°)
1.64816239152549e+001	(2.41406892747573e-004dB,-6.17105827828634e-001°)
1.65196179822900e+001	(2.42521059211386e-004dB,-6.18528538225952e-001°)
1.65576996346951e+001	(2.43640367353755e-004dB,-6.19954529242076e-001°)
1.65958690743754e+001	(2.44764840892549e-004dB,-6.21383808446076e-001°)
1.66341265037015e+001	(2.45894503657477e-004dB,-6.22816383424520e-001°)
1.66724721255104e+001	(2.47029379599727e-004dB,-6.24252261781505e-001°)
1.67109061431069e+001	(2.48169492766896e-004dB,-6.25691451138706e-001°)
1.67494287602642e+001	(2.49314867318417e-004dB,-6.27133959135412e-001°)
1.67880401812254e+001	(2.50465527537132e-004dB,-6.28579793428570e-001°)
1.68267406107045e+001	(2.51621497802288e-004dB,-6.30028961692824e-001°)
1.68655302538872e+001	(2.52782802620399e-004dB,-6.31481471620554e-001°)
1.69044093164324e+001	(2.53949466596315e-004dB,-6.32937330921923e-001°)
1.69433780044731e+001	(2.55121514464078e-004dB,-6.34396547324914e-001°)
1.69824365246172e+001	(2.56298971061850e-004dB,-6.35859128575373e-001°)
1.70215850839493e+001	(2.57481861335773e-004dB,-6.37325082437048e-001°)
1.70608238900310e+001	(2.58670210365037e-004dB,-6.38794416691636e-001°)
1.71001531509027e+001	(2.59864043329096e-004dB,-6.40267139138818e-001°)
1.71395730750841e+001	(2.61063385534666e-004dB,-6.41743257596307e-001°)
1.71790838715757e+001	(2.62268262394512e-004dB,-6.43222779899885e-001°)
1.72186857498599e+001	(2.63478699446735e-004dB,-6.44705713903448e-001°)
1.72583789199018e+001	(2.64694722339337e-004dB,-6.46192067479046e-001°)
1.72981635921508e+001	(2.65916356853373e-004dB,-6.47681848516928e-001°)
1.73380399775412e+001	(2.67143628872083e-004dB,-6.49175064925583e-001°)
1.73780082874935e+001	(2.68376564400187e-004dB,-6.50671724631780e-001°)
1.74180687339159e+001	(2.69615189579307e-004dB,-6.52171835580612e-001°)
1.74582215292048e+001	(2.70859530653257e-004dB,-6.53675405735543e-001°)
1.74984668862464e+001	(2.72109613987323e-004dB,-6.55182443078444e-001°)
1.75388050184174e+001	(2.73365466081768e-004dB,-6.56692955609638e-001°)
1.75792361395867e+001	(2.74627113548687e-004dB,-6.58206951347945e-001°)
1.76197604641161e+001	(2.75894583127434e-004dB,-6.59724438330724e-001°)
1.76603782068614e+001	(2.77167901674981e-004dB,-6.61245424613914e-001°)
1.77010895831740e+001	(2.78447096177486e-004dB,-6.62769918272081e-001°)
1.77418948089014e+001	(2.79732193750298e-004dB,-6.64297927398456e-001°)
1.77827941003890e+001	(2.81023221618666e-004dB,-6.65829460104985e-001°)
1.78237876744807e+001	(2.82320207146669e-004dB,-6.67364524522367e-001°)
1.78648757485203e+001	(2.83623177816002e-004dB,-6.68903128800100e-001°)
1.79060585403527e+001	(2.84932161245263e-004dB,-6.70445281106525e-001°)
1.79473362683250e+001	(2.86247185168733e-004dB,-6.71990989628870e-001°)
1.79887091512877e+001	(2.87568277461453e-004dB,-6.73540262573290e-001°)
1.80301774085955e+001	(2.88895466110292e-004dB,-6.75093108164918e-001°)
1.80717412601090e+001	(2.90228779248663e-004dB,-6.76649534647903e-001°)
1.81134009261958e+001	(2.91568245125662e-004dB,-6.78209550285458e-001°)
1.81551566277311e+001	(2.92913892131144e-004dB,-6.79773163359901e-001°)
1.81970085860996e+001	(2.94265748782218e-004dB,-6.81340382172703e-001°)
1.82389570231961e+001	(2.95623843721323e-004dB,-6.82911215044532e-001°)
1.82810021614272e+001	(2.96988205733578e-004dB,-6.84485670315293e-001°)
1.83231442237119e+001	(2.98358863729434e-004dB,-6.86063756344180e-001°)
1.83653834334832e+001	(2.99735846748522e-004dB,-6.87645481509715e-001°)
1.84077200146893e+001	(3.01119183984727e-004dB,-6.89230854209796e-001°)
1.84501541917945e+001	(3.02508904739906e-004dB,-6.90819882861742e-001°)
1.84926861897805e+001	(3.03905038470168e-004dB,-6.92412575902336e-001°)
1.85353162341479e+001	(3.05307614758876e-004dB,-6.94008941787873e-001°)
1.85780445509167e+001	(3.06716663328216e-004dB,-6.95608988994203e-001°)
1.86208713666284e+001	(3.08132214035346e-004dB,-6.97212726016780e-001°)
1.86637969083464e+001	(3.09554296878171e-004dB,-6.98820161370703e-001°)
1.87068214036578e+001	(3.10982941991497e-004dB,-7.00431303590764e-001°)
1.87499450806739e+001	(3.12418179648948e-004dB,-7.02046161231496e-001°)
1.87931681680324e+001	(3.13860040264904e-004dB,-7.03664742867216e-001°)
1.88364908948977e+001	(3.15308554388709e-004dB,-7.05287057092070e-001°)
1.88799134909627e+001	(3.16763752722029e-004dB,-7.06913112520083e-001°)
1.89234361864495e+001	(3.18225666091853e-004dB,-7.08542917785205e-001°)
1.89670592121112e+001	(3.19694325485206e-004dB,-7.10176481541351e-001°)
1.90107827992327e+001	(3.21169762012505e-004dB,-7.11813812462456e-001°)
1.90546071796322e+001	(3.22652006949989e-004dB,-7.13454919242518e-001°)
1.90985325856621e+001	(3.24141091697289e-004dB,-7.15099810595642e-001°)
1.91425592502106e+001	(3.25637047812142e-004dB,-7.16748495256091e-001°)
1.91866874067026e+001	(3.27139906994961e-004dB,-7.18400981978331e-001°)
1.92309172891013e+001	(3.28649701084980e-004dB,-7.20057279537080e-001°)
1.92752491319091e+001	(3.30166462081467e-004dB,-7.21717396727349e-001°)
1.93196831701690e+001	(3.31690222118649e-004dB,-7.23381342364499e-001°)
1.93642196394658e+001	(3.33221013481147e-004dB,-7.25049125284281e-001°)
1.94088587759275e+001	(3.34758868611681e-004dB,-7.26720754342885e-001°)
1.94536008162263e+001	(3.36303820091792e-004dB,-7.28396238416989e-001°)
1.94984459975802e+001	(3.37855900663052e-004dB,-7.30075586403806e-001°)
1.95433945577537e+001	(3.39415143209706e-004dB,-7.31758807221133e-001°)
1.95884467350596e+001	(3.40981580766389e-004dB,-7.33445909807395e-001°)
1.96336027683602e+001	(3.42555246529692e-004dB,-7.35136903121698e-001°)
1.96788628970682e+001	(3.44136173835023e-004dB,-7.36831796143876e-001°)
1.97242273611483e+001	(3.45724396195178e-004dB,-7.38530597874536e-001°)
1.97696964011183e+001	(3.47319947252124e-004dB,-7.40233317335110e-001°)
1.98152702580507e+001	(3.48922860811712e-004dB,-7.41939963567902e-001°)
1.98609491735734e+001	(3.50533170841753e-004dB,-7.43650545636137e-001°)
1.99067333898716e+001	(3.52150911460441e-004dB,-7.45365072624010e-001°)
1.99526231496885e+001	(3.53776116945997e-004dB,-7.47083553636734e-001°)
1.99986186963271e+001	(3.55408821732814e-004dB,-7.48805997800591e-001°)
2.00447202736513e+001	(3.57049060413381e-004dB,-7.50532414262977e-001°)
2.00909281260870e+001	(3.58696867740214e-004dB,-7.52262812192457e-001°)
2.01372424986236e+001	(3.60352278631639e-004dB,-7.53997200778808e-001°)
2.01836636368153e+001	(3.62015328160224e-004dB,-7.55735589233074e-001°)
2.02301917867824e+001	(3.63686051558559e-004dB,-7.57477986787613e-001°)
2.02768271952125e+001	(3.65364484228903e-004dB,-7.59224402696146e-001°)
2.03235701093619e+001	(3.67050661733538e-004dB,-7.60974846233809e-001°)
2.03704207770569e+001	(3.68744619794769e-004dB,-7.62729326697201e-001°)
2.04173794466950e+001	(3.70446394310353e-004dB,-7.64487853404434e-001°)
2.04644463672464e+001	(3.72156021324568e-004dB,-7.66250435695184e-001°)
2.05116217882553e+001	(3.73873537066788e-004dB,-7.68017082930744e-001°)
2.05589059598411e+001	(3.75598977928335e-004dB,-7.69787804494069e-001°)
2.06062991326997e+001	(3.77332380460551e-004dB,-7.71562609789828e-001°)
2.06538015581050e+001	(3.79073781392158e-004dB,-7.73341508244458e-001°)
2.07014134879101e+001	(3.80823217613824e-004dB,-7.75124509306213e-001°)
2.07491351745488e+001	(3.82580726199381e-004dB,-7.76911622445213e-001°)
2.07969668710366e+001	(3.84346344374964e-004dB,-7.78702857153495e-001°)
2.08449088309726e+001	(3.86120109547943e-004dB,-7.80498222945071e-001°)
2.08929613085401e+001	(3.87902059303059e-004dB,-7.82297729355967e-001°)
2.09411245585086e+001	(3.89692231394717e-004dB,-7.84101385944287e-001°)
2.09893988362349e+001	(3.91490663741195e-004dB,-7.85909202290255e-001°)
2.10377843976644e+001	(3.93297394455499e-004dB,-7.87721187996271e-001°)
2.10862814993326e+001	(3.95112461804867e-004dB,-7.89537352686964e-001°)
2.11348903983661e+001	(3.96935904247410e-004dB,-7.91357706009240e-001°)
2.11836113524847e+001	(3.98767760412823e-004dB,-7.93182257632337e-001°)
2.12324446200019e+001	(4.00608069115887e-004dB,-7.95011017247875e-001°)
2.12813904598268e+001	(4.02456869333326e-004dB,-7.96843994569911e-001°)
2.13304491314654e+001	(4.04314200244304e-004dB,-7.98681199334989e-001°)
2.13796208950220e+001	(4.06180101191855e-004dB,-8.00522641302192e-001°)
2.14289060112002e+001	(4.08054611702168e-004dB,-8.02368330253198e-001°)
2.14783047413050e+001	(4.09937771490371e-004dB,-8.04218275992328e-001°)
2.15278173472434e+001	(4.11829620458601e-004dB,-8.06072488346604e-001°)
2.15774440915263e+001	(4.13730198672866e-004dB,-8.07930977165797e-001°)
2.16271852372698e+001	(4.15639546405465e-004dB,-8.09793752322484e-001°)
2.16770410481966e+001	(4.17557704102208e-004dB,-8.11660823712101e-001°)
2.17270117886371e+001	(4.19484712397841e-004dB,-8.13532201252994e-001°)
2.17770977235312e+001	(4.21420612119902e-004dB,-8.15407894886471e-001°)
2.18272991184297e+001	(4.23365444271365e-004dB,-8.17287914576863e-001°)
2.18776162394952e+001	(4.25319250055713e-004dB,-8.19172270311570e-001°)
2.19280493535041e+001	(4.27282070865358e-004dB,-8.21060972101119e-001°)
2.19785987278479e+001	(4.29253948277792e-004dB,-8.22954029979218e-001°)
2.20292646305342e+001	(4.31234924067153e-004dB,-8.24851454002806e-001°)
2.20800473301886e+001	(4.33225040200368e-004dB,-8.26753254252115e-001°)
2.21309470960560e+001	(4.35224338831367e-004dB,-8.28659440830716e-001°)
2.21819641980018e+001	(4.37232862314582e-004dB,-8.30570023865579e-001°)
2.22330989065137e+001	(4.39250653193375e-004dB,-8.32485013507126e-001°)
2.22843514927027e+001	(4.41277754219325e-004dB,-8.34404419929287e-001°)
2.23357222283049e+001	(4.43314208327151e-004dB,-8.36328253329550e-001°)
2.23872113856830e+001	(4.45360058659789e-004dB,-8.38256523929025e-001°)
2.24388192378273e+001	(4.47415348549099e-004dB,-8.40189241972491e-001°)
2.24905460583574e+001	(4.49480121535155e-004dB,-8.42126417728454e-001°)
2.25423921215239e+001	(4.51554421358529e-004dB,-8.44068061489205e-001°)
2.25943577022094e+001	(4.53638291958359e-004dB,-8.46014183570872e-001°)
2.26464430759302e+001	(4.55731777470424e-004dB,-8.47964794313478e-001°)
2.26986485188378e+001	(4.57834922246426e-004dB,-8.49919904080996e-001°)
2.27509743077203e+001	(4.59947770836632e-004dB,-8.51879523261403e-001°)
