Freq.	V(n009)
1.04954242865230e+002	(-4.40120480357772e+001dB,-5.27398175716286e-001°)
1.04978412255234e+002	(-4.40120501911686e+001dB,-5.27519627827699e-001°)
1.05002587211087e+002	(-4.40120523475534e+001dB,-5.27641107907863e-001°)
1.05026767734069e+002	(-4.40120545049318e+001dB,-5.27762615963217e-001°)
1.05050953825464e+002	(-4.40120566633044e+001dB,-5.27884152000200e-001°)
1.05075145486553e+002	(-4.40120588226716e+001dB,-5.28005716025259e-001°)
1.05099342718620e+002	(-4.40120609830339e+001dB,-5.28127308044841e-001°)
1.05123545522946e+002	(-4.40120631443917e+001dB,-5.28248928065387e-001°)
1.05147753900816e+002	(-4.40120653067455e+001dB,-5.28370576093352e-001°)
1.05171967853513e+002	(-4.40120674700956e+001dB,-5.28492252135179e-001°)
1.05196187382320e+002	(-4.40120696344427e+001dB,-5.28613956197324e-001°)
1.05220412488522e+002	(-4.40120717997872e+001dB,-5.28735688286236e-001°)
1.05244643173403e+002	(-4.40120739661295e+001dB,-5.28857448408378e-001°)
1.05268879438248e+002	(-4.40120761334701e+001dB,-5.28979236570195e-001°)
1.05293121284342e+002	(-4.40120783018094e+001dB,-5.29101052778151e-001°)
1.05317368712970e+002	(-4.40120804711479e+001dB,-5.29222897038702e-001°)
1.05341621725417e+002	(-4.40120826414861e+001dB,-5.29344769358309e-001°)
1.05365880322970e+002	(-4.40120848128244e+001dB,-5.29466669743435e-001°)
1.05390144506914e+002	(-4.40120869851632e+001dB,-5.29588598200536e-001°)
1.05414414278537e+002	(-4.40120891585031e+001dB,-5.29710554736084e-001°)
1.05438689639124e+002	(-4.40120913328446e+001dB,-5.29832539356548e-001°)
1.05462970589963e+002	(-4.40120935081880e+001dB,-5.29954552068388e-001°)
1.05487257132342e+002	(-4.40120956845338e+001dB,-5.30076592878074e-001°)
1.05511549267547e+002	(-4.40120978618826e+001dB,-5.30198661792083e-001°)
1.05535846996867e+002	(-4.40121000402347e+001dB,-5.30320758816881e-001°)
1.05560150321591e+002	(-4.40121022195905e+001dB,-5.30442883958942e-001°)
1.05584459243006e+002	(-4.40121043999507e+001dB,-5.30565037224744e-001°)
1.05608773762401e+002	(-4.40121065813156e+001dB,-5.30687218620763e-001°)
1.05633093881067e+002	(-4.40121087636857e+001dB,-5.30809428153473e-001°)
1.05657419600291e+002	(-4.40121109470615e+001dB,-5.30931665829358e-001°)
1.05681750921364e+002	(-4.40121131314435e+001dB,-5.31053931654902e-001°)
1.05706087845575e+002	(-4.40121153168320e+001dB,-5.31176225636577e-001°)
1.05730430374216e+002	(-4.40121175032276e+001dB,-5.31298547780877e-001°)
1.05754778508577e+002	(-4.40121196906307e+001dB,-5.31420898094286e-001°)
1.05779132249948e+002	(-4.40121218790418e+001dB,-5.31543276583281e-001°)
1.05803491599621e+002	(-4.40121240684613e+001dB,-5.31665683254365e-001°)
1.05827856558887e+002	(-4.40121262588898e+001dB,-5.31788118114023e-001°)
1.05852227129039e+002	(-4.40121284503277e+001dB,-5.31910581168740e-001°)
1.05876603311368e+002	(-4.40121306427754e+001dB,-5.32033072425017e-001°)
1.05900985107166e+002	(-4.40121328362334e+001dB,-5.32155591889346e-001°)
1.05925372517727e+002	(-4.40121350307022e+001dB,-5.32278139568218e-001°)
1.05949765544343e+002	(-4.40121372261823e+001dB,-5.32400715468140e-001°)
1.05974164188308e+002	(-4.40121394226740e+001dB,-5.32523319595602e-001°)
1.05998568450915e+002	(-4.40121416201780e+001dB,-5.32645951957113e-001°)
1.06022978333458e+002	(-4.40121438186945e+001dB,-5.32768612559164e-001°)
1.06047393837231e+002	(-4.40121460182242e+001dB,-5.32891301408269e-001°)
1.06071814963529e+002	(-4.40121482187675e+001dB,-5.33014018510930e-001°)
1.06096241713647e+002	(-4.40121504203249e+001dB,-5.33136763873653e-001°)
1.06120674088879e+002	(-4.40121526228967e+001dB,-5.33259537502940e-001°)
1.06145112090522e+002	(-4.40121548264836e+001dB,-5.33382339405311e-001°)
1.06169555719870e+002	(-4.40121570310858e+001dB,-5.33505169587268e-001°)
1.06194004978220e+002	(-4.40121592367041e+001dB,-5.33628028055331e-001°)
1.06218459866868e+002	(-4.40121614433386e+001dB,-5.33750914816008e-001°)
1.06242920387110e+002	(-4.40121636509900e+001dB,-5.33873829875815e-001°)
1.06267386540244e+002	(-4.40121658596588e+001dB,-5.33996773241274e-001°)
1.06291858327567e+002	(-4.40121680693454e+001dB,-5.34119744918901e-001°)
1.06316335750375e+002	(-4.40121702800502e+001dB,-5.34242744915210e-001°)
1.06340818809967e+002	(-4.40121724917738e+001dB,-5.34365773236733e-001°)
1.06365307507641e+002	(-4.40121747045165e+001dB,-5.34488829889984e-001°)
1.06389801844696e+002	(-4.40121769182789e+001dB,-5.34611914881489e-001°)
1.06414301822429e+002	(-4.40121791330616e+001dB,-5.34735028217784e-001°)
1.06438807442140e+002	(-4.40121813488647e+001dB,-5.34858169905382e-001°)
1.06463318705129e+002	(-4.40121835656890e+001dB,-5.34981339950820e-001°)
1.06487835612694e+002	(-4.40121857835348e+001dB,-5.35104538360627e-001°)
1.06512358166136e+002	(-4.40121880024026e+001dB,-5.35227765141336e-001°)
1.06536886366754e+002	(-4.40121902222930e+001dB,-5.35351020299478e-001°)
1.06561420215849e+002	(-4.40121924432063e+001dB,-5.35474303841590e-001°)
1.06585959714723e+002	(-4.40121946651430e+001dB,-5.35597615774205e-001°)
1.06610504864675e+002	(-4.40121968881037e+001dB,-5.35720956103871e-001°)
1.06635055667008e+002	(-4.40121991120887e+001dB,-5.35844324837114e-001°)
1.06659612123023e+002	(-4.40122013370986e+001dB,-5.35967721980485e-001°)
1.06684174234022e+002	(-4.40122035631338e+001dB,-5.36091147540519e-001°)
1.06708742001307e+002	(-4.40122057901948e+001dB,-5.36214601523771e-001°)
1.06733315426181e+002	(-4.40122080182821e+001dB,-5.36338083936775e-001°)
1.06757894509947e+002	(-4.40122102473962e+001dB,-5.36461594786085e-001°)
1.06782479253907e+002	(-4.40122124775374e+001dB,-5.36585134078247e-001°)
1.06807069659366e+002	(-4.40122147087064e+001dB,-5.36708701819809e-001°)
1.06831665727627e+002	(-4.40122169409035e+001dB,-5.36832298017326e-001°)
1.06856267459994e+002	(-4.40122191741293e+001dB,-5.36955922677351e-001°)
1.06880874857771e+002	(-4.40122214083841e+001dB,-5.37079575806438e-001°)
1.06905487922263e+002	(-4.40122236436686e+001dB,-5.37203257411140e-001°)
1.06930106654776e+002	(-4.40122258799831e+001dB,-5.37326967498019e-001°)
1.06954731056613e+002	(-4.40122281173282e+001dB,-5.37450706073633e-001°)
1.06979361129082e+002	(-4.40122303557042e+001dB,-5.37574473144540e-001°)
1.07003996873488e+002	(-4.40122325951118e+001dB,-5.37698268717306e-001°)
1.07028638291136e+002	(-4.40122348355513e+001dB,-5.37822092798490e-001°)
1.07053285383334e+002	(-4.40122370770233e+001dB,-5.37945945394666e-001°)
1.07077938151387e+002	(-4.40122393195282e+001dB,-5.38069826512391e-001°)
1.07102596596605e+002	(-4.40122415630665e+001dB,-5.38193736158239e-001°)
1.07127260720292e+002	(-4.40122438076386e+001dB,-5.38317674338772e-001°)
1.07151930523758e+002	(-4.40122460532451e+001dB,-5.38441641060572e-001°)
1.07176606008310e+002	(-4.40122482998864e+001dB,-5.38565636330204e-001°)
1.07201287175257e+002	(-4.40122505475630e+001dB,-5.38689660154248e-001°)
1.07225974025906e+002	(-4.40122527962754e+001dB,-5.38813712539273e-001°)
1.07250666561568e+002	(-4.40122550460240e+001dB,-5.38937793491860e-001°)
1.07275364783550e+002	(-4.40122572968094e+001dB,-5.39061903018590e-001°)
1.07300068693163e+002	(-4.40122595486320e+001dB,-5.39186041126039e-001°)
1.07324778291717e+002	(-4.40122618014923e+001dB,-5.39310207820796e-001°)
1.07349493580521e+002	(-4.40122640553907e+001dB,-5.39434403109432e-001°)
1.07374214560886e+002	(-4.40122663103278e+001dB,-5.39558626998543e-001°)
1.07398941234122e+002	(-4.40122685663040e+001dB,-5.39682879494712e-001°)
1.07423673601540e+002	(-4.40122708233198e+001dB,-5.39807160604521e-001°)
1.07448411664453e+002	(-4.40122730813757e+001dB,-5.39931470334567e-001°)
1.07473155424171e+002	(-4.40122753404722e+001dB,-5.40055808691443e-001°)
1.07497904882005e+002	(-4.40122776006097e+001dB,-5.40180175681734e-001°)
1.07522660039270e+002	(-4.40122798617887e+001dB,-5.40304571312037e-001°)
1.07547420897276e+002	(-4.40122821240097e+001dB,-5.40428995588949e-001°)
1.07572187457337e+002	(-4.40122843872732e+001dB,-5.40553448519062e-001°)
1.07596959720766e+002	(-4.40122866515797e+001dB,-5.40677930108979e-001°)
1.07621737688876e+002	(-4.40122889169296e+001dB,-5.40802440365299e-001°)
1.07646521362981e+002	(-4.40122911833234e+001dB,-5.40926979294622e-001°)
1.07671310744394e+002	(-4.40122934507617e+001dB,-5.41051546903556e-001°)
1.07696105834431e+002	(-4.40122957192448e+001dB,-5.41176143198701e-001°)
1.07720906634406e+002	(-4.40122979887733e+001dB,-5.41300768186664e-001°)
1.07745713145634e+002	(-4.40123002593477e+001dB,-5.41425421874056e-001°)
1.07770525369429e+002	(-4.40123025309683e+001dB,-5.41550104267478e-001°)
1.07795343307108e+002	(-4.40123048036358e+001dB,-5.41674815373545e-001°)
1.07820166959987e+002	(-4.40123070773506e+001dB,-5.41799555198873e-001°)
1.07844996329380e+002	(-4.40123093521132e+001dB,-5.41924323750073e-001°)
1.07869831416606e+002	(-4.40123116279240e+001dB,-5.42049121033761e-001°)
1.07894672222980e+002	(-4.40123139047836e+001dB,-5.42173947056548e-001°)
1.07919518749820e+002	(-4.40123161826924e+001dB,-5.42298801825060e-001°)
1.07944370998442e+002	(-4.40123184616510e+001dB,-5.42423685345916e-001°)
1.07969228970166e+002	(-4.40123207416597e+001dB,-5.42548597625732e-001°)
1.07994092666307e+002	(-4.40123230227191e+001dB,-5.42673538671133e-001°)
1.08018962088186e+002	(-4.40123253048297e+001dB,-5.42798508488748e-001°)
1.08043837237120e+002	(-4.40123275879919e+001dB,-5.42923507085199e-001°)
1.08068718114428e+002	(-4.40123298722062e+001dB,-5.43048534467108e-001°)
1.08093604721430e+002	(-4.40123321574733e+001dB,-5.43173590641117e-001°)
1.08118497059444e+002	(-4.40123344437934e+001dB,-5.43298675613847e-001°)
1.08143395129791e+002	(-4.40123367311670e+001dB,-5.43423789391930e-001°)
1.08168298933790e+002	(-4.40123390195948e+001dB,-5.43548931982004e-001°)
1.08193208472763e+002	(-4.40123413090771e+001dB,-5.43674103390700e-001°)
1.08218123748029e+002	(-4.40123435996145e+001dB,-5.43799303624660e-001°)
1.08243044760910e+002	(-4.40123458912074e+001dB,-5.43924532690516e-001°)
1.08267971512727e+002	(-4.40123481838564e+001dB,-5.44049790594911e-001°)
1.08292904004801e+002	(-4.40123504775618e+001dB,-5.44175077344486e-001°)
1.08317842238455e+002	(-4.40123527723242e+001dB,-5.44300392945881e-001°)
1.08342786215011e+002	(-4.40123550681442e+001dB,-5.44425737405744e-001°)
