Freq.	V(n003)
1.14287833478977e+001	(-5.08825122517918e+001dB,8.98347547081539e+001°)
1.14551294144553e+001	(-5.08625111069084e+001dB,8.98343809605058e+001°)
1.14815362149688e+001	(-5.08425099567401e+001dB,8.98340063345530e+001°)
1.15080038894443e+001	(-5.08225088012627e+001dB,8.98336308283076e+001°)
1.15345325782109e+001	(-5.08025076404517e+001dB,8.98332544397774e+001°)
1.15611224219210e+001	(-5.07825064742823e+001dB,8.98328771669653e+001°)
1.15877735615512e+001	(-5.07625053027299e+001dB,8.98324990078696e+001°)
1.16144861384034e+001	(-5.07425041257695e+001dB,8.98321199604838e+001°)
1.16412602941049e+001	(-5.07225029433764e+001dB,8.98317400227968e+001°)
1.16680961706096e+001	(-5.07025017555253e+001dB,8.98313591927926e+001°)
1.16949939101987e+001	(-5.06825005621911e+001dB,8.98309774684506e+001°)
1.17219536554813e+001	(-5.06624993633485e+001dB,8.98305948477454e+001°)
1.17489755493953e+001	(-5.06424981589720e+001dB,8.98302113286468e+001°)
1.17760597352080e+001	(-5.06224969490361e+001dB,8.98298269091200e+001°)
1.18032063565173e+001	(-5.06024957335152e+001dB,8.98294415871251e+001°)
1.18304155572516e+001	(-5.05824945123835e+001dB,8.98290553606177e+001°)
1.18576874816716e+001	(-5.05624932856150e+001dB,8.98286682275485e+001°)
1.18850222743701e+001	(-5.05424920531837e+001dB,8.98282801858633e+001°)
1.19124200802737e+001	(-5.05224908150635e+001dB,8.98278912335031e+001°)
1.19398810446427e+001	(-5.05024895712282e+001dB,8.98275013684042e+001°)
1.19674053130724e+001	(-5.04824883216514e+001dB,8.98271105884979e+001°)
1.19949930314937e+001	(-5.04624870663065e+001dB,8.98267188917106e+001°)
1.20226443461741e+001	(-5.04424858051670e+001dB,8.98263262759640e+001°)
1.20503594037179e+001	(-5.04224845382061e+001dB,8.98259327391749e+001°)
1.20781383510678e+001	(-5.04024832653968e+001dB,8.98255382792549e+001°)
1.21059813355048e+001	(-5.03824819867123e+001dB,8.98251428941111e+001°)
1.21338885046497e+001	(-5.03624807021255e+001dB,8.98247465816455e+001°)
1.21618600064636e+001	(-5.03424794116089e+001dB,8.98243493397552e+001°)
1.21898959892486e+001	(-5.03224781151354e+001dB,8.98239511663322e+001°)
1.22179966016487e+001	(-5.03024768126773e+001dB,8.98235520592638e+001°)
1.22461619926504e+001	(-5.02824755042072e+001dB,8.98231520164322e+001°)
1.22743923115840e+001	(-5.02624741896971e+001dB,8.98227510357147e+001°)
1.23026877081238e+001	(-5.02424728691193e+001dB,8.98223491149835e+001°)
1.23310483322890e+001	(-5.02224715424457e+001dB,8.98219462521059e+001°)
1.23594743344450e+001	(-5.02024702096482e+001dB,8.98215424449442e+001°)
1.23879658653036e+001	(-5.01824688706986e+001dB,8.98211376913556e+001°)
1.24165230759240e+001	(-5.01624675255683e+001dB,8.98207319891923e+001°)
1.24451461177138e+001	(-5.01424661742290e+001dB,8.98203253363015e+001°)
1.24738351424294e+001	(-5.01224648166519e+001dB,8.98199177305253e+001°)
1.25025903021771e+001	(-5.01024634528082e+001dB,8.98195091697008e+001°)
1.25314117494141e+001	(-5.00824620826691e+001dB,8.98190996516600e+001°)
1.25602996369487e+001	(-5.00624607062054e+001dB,8.98186891742297e+001°)
1.25892541179416e+001	(-5.00424593233880e+001dB,8.98182777352317e+001°)
1.26182753459066e+001	(-5.00224579341876e+001dB,8.98178653324828e+001°)
1.26473634747114e+001	(-5.00024565385745e+001dB,8.98174519637944e+001°)
1.26765186585784e+001	(-4.99824551365194e+001dB,8.98170376269731e+001°)
1.27057410520853e+001	(-4.99624537279924e+001dB,8.98166223198200e+001°)
1.27350308101665e+001	(-4.99424523129637e+001dB,8.98162060401313e+001°)
1.27643880881134e+001	(-4.99224508914032e+001dB,8.98157887856979e+001°)
1.27938130415752e+001	(-4.99024494632809e+001dB,8.98153705543057e+001°)
1.28233058265601e+001	(-4.98824480285663e+001dB,8.98149513437351e+001°)
1.28528665994361e+001	(-4.98624465872291e+001dB,8.98145311517616e+001°)
1.28824955169313e+001	(-4.98424451392388e+001dB,8.98141099761553e+001°)
1.29121927361353e+001	(-4.98224436845645e+001dB,8.98136878146810e+001°)
1.29419584144998e+001	(-4.98024422231755e+001dB,8.98132646650986e+001°)
1.29717927098395e+001	(-4.97824407550408e+001dB,8.98128405251625e+001°)
1.30016957803328e+001	(-4.97624392801291e+001dB,8.98124153926217e+001°)
1.30316677845229e+001	(-4.97424377984093e+001dB,8.98119892652201e+001°)
1.30617088813183e+001	(-4.97224363098500e+001dB,8.98115621406965e+001°)
1.30918192299940e+001	(-4.97024348144194e+001dB,8.98111340167839e+001°)
1.31219989901920e+001	(-4.96824333120860e+001dB,8.98107048912106e+001°)
1.31522483219223e+001	(-4.96624318028178e+001dB,8.98102747616990e+001°)
1.31825673855640e+001	(-4.96424302865829e+001dB,8.98098436259665e+001°)
1.32129563418657e+001	(-4.96224287633491e+001dB,8.98094114817251e+001°)
1.32434153519466e+001	(-4.96024272330840e+001dB,8.98089783266814e+001°)
1.32739445772973e+001	(-4.95824256957553e+001dB,8.98085441585366e+001°)
1.33045441797808e+001	(-4.95624241513303e+001dB,8.98081089749866e+001°)
1.33352143216332e+001	(-4.95424225997763e+001dB,8.98076727737217e+001°)
1.33659551654643e+001	(-4.95224210410603e+001dB,8.98072355524271e+001°)
1.33967668742593e+001	(-4.95024194751493e+001dB,8.98067973087824e+001°)
1.34276496113785e+001	(-4.94824179020101e+001dB,8.98063580404616e+001°)
1.34586035405594e+001	(-4.94624163216093e+001dB,8.98059177451336e+001°)
1.34896288259164e+001	(-4.94424147339135e+001dB,8.98054764204616e+001°)
1.35207256319427e+001	(-4.94224131388888e+001dB,8.98050340641033e+001°)
1.35518941235103e+001	(-4.94024115365016e+001dB,8.98045906737112e+001°)
1.35831344658714e+001	(-4.93824099267177e+001dB,8.98041462469319e+001°)
1.36144468246594e+001	(-4.93624083095032e+001dB,8.98037007814069e+001°)
1.36458313658891e+001	(-4.93424066848236e+001dB,8.98032542747718e+001°)
1.36772882559584e+001	(-4.93224050526445e+001dB,8.98028067246569e+001°)
1.37088176616484e+001	(-4.93024034129313e+001dB,8.98023581286868e+001°)
1.37404197501251e+001	(-4.92824017656492e+001dB,8.98019084844808e+001°)
1.37720946889394e+001	(-4.92624001107633e+001dB,8.98014577896523e+001°)
1.38038426460287e+001	(-4.92423984482385e+001dB,8.98010060418093e+001°)
1.38356637897177e+001	(-4.92223967780395e+001dB,8.98005532385541e+001°)
1.38675582887188e+001	(-4.92023951001309e+001dB,8.98000993774836e+001°)
1.38995263121334e+001	(-4.91823934144771e+001dB,8.97996444561887e+001°)
1.39315680294529e+001	(-4.91623917210423e+001dB,8.97991884722551e+001°)
1.39636836105593e+001	(-4.91423900197907e+001dB,8.97987314232625e+001°)
1.39958732257261e+001	(-4.91223883106861e+001dB,8.97982733067851e+001°)
1.40281370456195e+001	(-4.91023865936924e+001dB,8.97978141203914e+001°)
1.40604752412990e+001	(-4.90823848687730e+001dB,8.97973538616441e+001°)
1.40928879842186e+001	(-4.90623831358915e+001dB,8.97968925281004e+001°)
1.41253754462274e+001	(-4.90423813950109e+001dB,8.97964301173117e+001°)
1.41579377995707e+001	(-4.90223796460946e+001dB,8.97959666268235e+001°)
1.41905752168908e+001	(-4.90023778891052e+001dB,8.97955020541758e+001°)
1.42232878712281e+001	(-4.89823761240056e+001dB,8.97950363969028e+001°)
1.42560759360218e+001	(-4.89623743507584e+001dB,8.97945696525327e+001°)
1.42889395851109e+001	(-4.89423725693258e+001dB,8.97941018185883e+001°)
1.43218789927353e+001	(-4.89223707796702e+001dB,8.97936328925862e+001°)
1.43548943335364e+001	(-4.89023689817536e+001dB,8.97931628720375e+001°)
1.43879857825583e+001	(-4.88823671755379e+001dB,8.97926917544474e+001°)
1.44211535152486e+001	(-4.88623653609846e+001dB,8.97922195373151e+001°)
1.44543977074592e+001	(-4.88423635380555e+001dB,8.97917462181342e+001°)
1.44877185354475e+001	(-4.88223617067117e+001dB,8.97912717943922e+001°)
1.45211161758773e+001	(-4.88023598669144e+001dB,8.97907962635710e+001°)
1.45545908058195e+001	(-4.87823580186247e+001dB,8.97903196231463e+001°)
1.45881426027534e+001	(-4.87623561618033e+001dB,8.97898418705881e+001°)
1.46217717445671e+001	(-4.87423542964108e+001dB,8.97893630033604e+001°)
1.46554784095590e+001	(-4.87223524224078e+001dB,8.97888830189214e+001°)
1.46892627764385e+001	(-4.87023505397543e+001dB,8.97884019147231e+001°)
1.47231250243271e+001	(-4.86823486484106e+001dB,8.97879196882118e+001°)
1.47570653327588e+001	(-4.86623467483364e+001dB,8.97874363368278e+001°)
1.47910838816819e+001	(-4.86423448394915e+001dB,8.97869518580052e+001°)
1.48251808514594e+001	(-4.86223429218354e+001dB,8.97864662491723e+001°)
1.48593564228699e+001	(-4.86023409953274e+001dB,8.97859795077513e+001°)
1.48936107771090e+001	(-4.85823390599267e+001dB,8.97854916311584e+001°)
1.49279440957898e+001	(-4.85623371155922e+001dB,8.97850026168038e+001°)
1.49623565609442e+001	(-4.85423351622827e+001dB,8.97845124620916e+001°)
1.49968483550236e+001	(-4.85223331999567e+001dB,8.97840211644198e+001°)
1.50314196609001e+001	(-4.85023312285727e+001dB,8.97835287211804e+001°)
1.50660706618673e+001	(-4.84823292480888e+001dB,8.97830351297593e+001°)
1.51008015416413e+001	(-4.84623272584629e+001dB,8.97825403875361e+001°)
1.51356124843619e+001	(-4.84423252596530e+001dB,8.97820444918846e+001°)
1.51705036745932e+001	(-4.84223232516166e+001dB,8.97815474401722e+001°)
1.52054752973248e+001	(-4.84023212343111e+001dB,8.97810492297603e+001°)
1.52405275379728e+001	(-4.83823192076938e+001dB,8.97805498580040e+001°)
1.52756605823806e+001	(-4.83623171717216e+001dB,8.97800493222522e+001°)
1.53108746168202e+001	(-4.83423151263514e+001dB,8.97795476198479e+001°)
1.53461698279928e+001	(-4.83223130715397e+001dB,8.97790447481276e+001°)
1.53815464030302e+001	(-4.83023110072431e+001dB,8.97785407044217e+001°)
1.54170045294954e+001	(-4.82823089334177e+001dB,8.97780354860542e+001°)
1.54525443953840e+001	(-4.82623068500195e+001dB,8.97775290903431e+001°)
1.54881661891247e+001	(-4.82423047570044e+001dB,8.97770215145999e+001°)
1.55238700995807e+001	(-4.82223026543279e+001dB,8.97765127561300e+001°)
1.55596563160506e+001	(-4.82023005419455e+001dB,8.97760028122325e+001°)
1.55955250282694e+001	(-4.81822984198123e+001dB,8.97754916801999e+001°)
1.56314764264094e+001	(-4.81622962878834e+001dB,8.97749793573188e+001°)
1.56675107010813e+001	(-4.81422941461135e+001dB,8.97744658408692e+001°)
1.57036280433354e+001	(-4.81222919944572e+001dB,8.97739511281247e+001°)
1.57398286446620e+001	(-4.81022898328688e+001dB,8.97734352163528e+001°)
1.57761126969933e+001	(-4.80822876613026e+001dB,8.97729181028143e+001°)
1.58124803927037e+001	(-4.80622854797124e+001dB,8.97723997847639e+001°)
1.58489319246110e+001	(-4.80422832880520e+001dB,8.97718802594496e+001°)
1.58854674859776e+001	(-4.80222810862749e+001dB,8.97713595241132e+001°)
1.59220872705115e+001	(-4.80022788743344e+001dB,8.97708375759900e+001°)
1.59587914723672e+001	(-4.79822766521836e+001dB,8.97703144123087e+001°)
1.59955802861465e+001	(-4.79622744197753e+001dB,8.97697900302918e+001°)
1.60324539069002e+001	(-4.79422721770623e+001dB,8.97692644271550e+001°)
1.60694125301286e+001	(-4.79222699239968e+001dB,8.97687376001077e+001°)
1.61064563517825e+001	(-4.79022676605312e+001dB,8.97682095463528e+001°)
1.61435855682647e+001	(-4.78822653866175e+001dB,8.97676802630866e+001°)
1.61808003764305e+001	(-4.78622631022073e+001dB,8.97671497474989e+001°)
1.62181009735891e+001	(-4.78422608072523e+001dB,8.97666179967727e+001°)
1.62554875575047e+001	(-4.78222585017038e+001dB,8.97660850080848e+001°)
1.62929603263970e+001	(-4.78022561855129e+001dB,8.97655507786053e+001°)
1.63305194789432e+001	(-4.77822538586304e+001dB,8.97650153054974e+001°)
1.63681652142779e+001	(-4.77622515210070e+001dB,8.97644785859181e+001°)
1.64058977319952e+001	(-4.77422491725931e+001dB,8.97639406170175e+001°)
1.64437172321491e+001	(-4.77222468133389e+001dB,8.97634013959390e+001°)
1.64816239152549e+001	(-4.77022444431944e+001dB,8.97628609198196e+001°)
1.65196179822900e+001	(-4.76822420621093e+001dB,8.97623191857894e+001°)
1.65576996346951e+001	(-4.76622396700330e+001dB,8.97617761909719e+001°)
1.65958690743754e+001	(-4.76422372669149e+001dB,8.97612319324838e+001°)
1.66341265037015e+001	(-4.76222348527040e+001dB,8.97606864074351e+001°)
1.66724721255104e+001	(-4.76022324273491e+001dB,8.97601396129291e+001°)
1.67109061431069e+001	(-4.75822299907987e+001dB,8.97595915460623e+001°)
1.67494287602642e+001	(-4.75622275430012e+001dB,8.97590422039245e+001°)
1.67880401812254e+001	(-4.75422250839046e+001dB,8.97584915835986e+001°)
1.68267406107045e+001	(-4.75222226134567e+001dB,8.97579396821606e+001°)
1.68655302538872e+001	(-4.75022201316053e+001dB,8.97573864966800e+001°)
1.69044093164324e+001	(-4.74822176382975e+001dB,8.97568320242192e+001°)
1.69433780044731e+001	(-4.74622151334807e+001dB,8.97562762618338e+001°)
1.69824365246172e+001	(-4.74422126171015e+001dB,8.97557192065726e+001°)
1.70215850839493e+001	(-4.74222100891067e+001dB,8.97551608554774e+001°)
1.70608238900310e+001	(-4.74022075494427e+001dB,8.97546012055831e+001°)
1.71001531509027e+001	(-4.73822049980555e+001dB,8.97540402539178e+001°)
1.71395730750841e+001	(-4.73622024348910e+001dB,8.97534779975027e+001°)
1.71790838715757e+001	(-4.73421998598949e+001dB,8.97529144333517e+001°)
1.72186857498599e+001	(-4.73221972730126e+001dB,8.97523495584722e+001°)
1.72583789199018e+001	(-4.73021946741892e+001dB,8.97517833698644e+001°)
1.72981635921508e+001	(-4.72821920633696e+001dB,8.97512158645213e+001°)
1.73380399775412e+001	(-4.72621894404983e+001dB,8.97506470394293e+001°)
1.73780082874935e+001	(-4.72421868055198e+001dB,8.97500768915674e+001°)
1.74180687339159e+001	(-4.72221841583782e+001dB,8.97495054179078e+001°)
1.74582215292048e+001	(-4.72021814990173e+001dB,8.97489326154155e+001°)
1.74984668862464e+001	(-4.71821788273808e+001dB,8.97483584810485e+001°)
1.75388050184174e+001	(-4.71621761434119e+001dB,8.97477830117576e+001°)
1.75792361395867e+001	(-4.71421734470537e+001dB,8.97472062044866e+001°)
1.76197604641161e+001	(-4.71221707382490e+001dB,8.97466280561721e+001°)
1.76603782068614e+001	(-4.71021680169404e+001dB,8.97460485637435e+001°)
1.77010895831740e+001	(-4.70821652830702e+001dB,8.97454677241233e+001°)
1.77418948089014e+001	(-4.70621625365804e+001dB,8.97448855342265e+001°)
1.77827941003890e+001	(-4.70421597774126e+001dB,8.97443019909610e+001°)
1.78237876744807e+001	(-4.70221570055085e+001dB,8.97437170912277e+001°)
1.78648757485203e+001	(-4.70021542208091e+001dB,8.97431308319199e+001°)
1.79060585403527e+001	(-4.69821514232555e+001dB,8.97425432099239e+001°)
1.79473362683250e+001	(-4.69621486127883e+001dB,8.97419542221188e+001°)
1.79887091512877e+001	(-4.69421457893479e+001dB,8.97413638653761e+001°)
1.80301774085955e+001	(-4.69221429528743e+001dB,8.97407721365604e+001°)
1.80717412601090e+001	(-4.69021401033075e+001dB,8.97401790325287e+001°)
1.81134009261958e+001	(-4.68821372405870e+001dB,8.97395845501308e+001°)
1.81551566277311e+001	(-4.68621343646520e+001dB,8.97389886862092e+001°)
1.81970085860996e+001	(-4.68421314754416e+001dB,8.97383914375988e+001°)
1.82389570231961e+001	(-4.68221285728945e+001dB,8.97377928011273e+001°)
1.82810021614272e+001	(-4.68021256569492e+001dB,8.97371927736151e+001°)
1.83231442237119e+001	(-4.67821227275437e+001dB,8.97365913518749e+001°)
1.83653834334832e+001	(-4.67621197846159e+001dB,8.97359885327123e+001°)
1.84077200146893e+001	(-4.67421168281034e+001dB,8.97353843129251e+001°)
1.84501541917945e+001	(-4.67221138579435e+001dB,8.97347786893040e+001°)
1.84926861897805e+001	(-4.67021108740733e+001dB,8.97341716586318e+001°)
1.85353162341479e+001	(-4.66821078764293e+001dB,8.97335632176843e+001°)
1.85780445509167e+001	(-4.66621048649481e+001dB,8.97329533632292e+001°)
1.86208713666284e+001	(-4.66421018395657e+001dB,8.97323420920272e+001°)
1.86637969083464e+001	(-4.66220988002181e+001dB,8.97317294008311e+001°)
1.87068214036578e+001	(-4.66020957468406e+001dB,8.97311152863864e+001°)
1.87499450806739e+001	(-4.65820926793686e+001dB,8.97304997454306e+001°)
1.87931681680324e+001	(-4.65620895977369e+001dB,8.97298827746940e+001°)
1.88364908948977e+001	(-4.65420865018803e+001dB,8.97292643708992e+001°)
1.88799134909627e+001	(-4.65220833917330e+001dB,8.97286445307609e+001°)
1.89234361864495e+001	(-4.65020802672292e+001dB,8.97280232509864e+001°)
1.89670592121112e+001	(-4.64820771283024e+001dB,8.97274005282753e+001°)
1.90107827992327e+001	(-4.64620739748862e+001dB,8.97267763593194e+001°)
1.90546071796322e+001	(-4.64420708069136e+001dB,8.97261507408028e+001°)
1.90985325856621e+001	(-4.64220676243174e+001dB,8.97255236694020e+001°)
1.91425592502106e+001	(-4.64020644270302e+001dB,8.97248951417856e+001°)
1.91866874067026e+001	(-4.63820612149841e+001dB,8.97242651546144e+001°)
1.92309172891013e+001	(-4.63620579881110e+001dB,8.97236337045417e+001°)
1.92752491319091e+001	(-4.63420547463424e+001dB,8.97230007882126e+001°)
1.93196831701690e+001	(-4.63220514896097e+001dB,8.97223664022647e+001°)
1.93642196394658e+001	(-4.63020482178436e+001dB,8.97217305433276e+001°)
1.94088587759275e+001	(-4.62820449309748e+001dB,8.97210932080231e+001°)
1.94536008162263e+001	(-4.62620416289337e+001dB,8.97204543929651e+001°)
1.94984459975802e+001	(-4.62420383116500e+001dB,8.97198140947596e+001°)
1.95433945577537e+001	(-4.62220349790536e+001dB,8.97191723100047e+001°)
1.95884467350596e+001	(-4.62020316310736e+001dB,8.97185290352906e+001°)
1.96336027683602e+001	(-4.61820282676391e+001dB,8.97178842671995e+001°)
1.96788628970682e+001	(-4.61620248886788e+001dB,8.97172380023057e+001°)
1.97242273611483e+001	(-4.61420214941209e+001dB,8.97165902371753e+001°)
1.97696964011183e+001	(-4.61220180838935e+001dB,8.97159409683668e+001°)
1.98152702580507e+001	(-4.61020146579242e+001dB,8.97152901924302e+001°)
1.98609491735734e+001	(-4.60820112161404e+001dB,8.97146379059079e+001°)
1.99067333898716e+001	(-4.60620077584690e+001dB,8.97139841053339e+001°)
1.99526231496885e+001	(-4.60420042848367e+001dB,8.97133287872343e+001°)
1.99986186963271e+001	(-4.60220007951698e+001dB,8.97126719481271e+001°)
2.00447202736513e+001	(-4.60019972893944e+001dB,8.97120135845221e+001°)
2.00909281260870e+001	(-4.59819937674360e+001dB,8.97113536929210e+001°)
2.01372424986236e+001	(-4.59619902292199e+001dB,8.97106922698173e+001°)
2.01836636368153e+001	(-4.59419866746711e+001dB,8.97100293116965e+001°)
2.02301917867824e+001	(-4.59219831037142e+001dB,8.97093648150358e+001°)
2.02768271952125e+001	(-4.59019795162735e+001dB,8.97086987763040e+001°)
2.03235701093619e+001	(-4.58819759122727e+001dB,8.97080311919619e+001°)
2.03704207770569e+001	(-4.58619722916356e+001dB,8.97073620584620e+001°)
2.04173794466950e+001	(-4.58419686542853e+001dB,8.97066913722486e+001°)
2.04644463672464e+001	(-4.58219650001447e+001dB,8.97060191297576e+001°)
2.05116217882553e+001	(-4.58019613291361e+001dB,8.97053453274166e+001°)
2.05589059598411e+001	(-4.57819576411819e+001dB,8.97046699616449e+001°)
2.06062991326997e+001	(-4.57619539362036e+001dB,8.97039930288534e+001°)
2.06538015581050e+001	(-4.57419502141229e+001dB,8.97033145254448e+001°)
2.07014134879101e+001	(-4.57219464748606e+001dB,8.97026344478131e+001°)
2.07491351745488e+001	(-4.57019427183375e+001dB,8.97019527923444e+001°)
2.07969668710366e+001	(-4.56819389444739e+001dB,8.97012695554158e+001°)
2.08449088309726e+001	(-4.56619351531898e+001dB,8.97005847333964e+001°)
2.08929613085401e+001	(-4.56419313444047e+001dB,8.96998983226466e+001°)
2.09411245585086e+001	(-4.56219275180378e+001dB,8.96992103195183e+001°)
2.09893988362349e+001	(-4.56019236740080e+001dB,8.96985207203551e+001°)
2.10377843976644e+001	(-4.55819198122338e+001dB,8.96978295214920e+001°)
2.10862814993326e+001	(-4.55619159326331e+001dB,8.96971367192552e+001°)
2.11348903983661e+001	(-4.55419120351238e+001dB,8.96964423099627e+001°)
2.11836113524847e+001	(-4.55219081196232e+001dB,8.96957462899237e+001°)
2.12324446200019e+001	(-4.55019041860481e+001dB,8.96950486554389e+001°)
2.12813904598268e+001	(-4.54819002343152e+001dB,8.96943494028003e+001°)
2.13304491314654e+001	(-4.54618962643407e+001dB,8.96936485282914e+001°)
2.13796208950220e+001	(-4.54418922760402e+001dB,8.96929460281868e+001°)
2.14289060112002e+001	(-4.54218882693293e+001dB,8.96922418987527e+001°)
2.14783047413050e+001	(-4.54018842441229e+001dB,8.96915361362463e+001°)
2.15278173472434e+001	(-4.53818802003357e+001dB,8.96908287369163e+001°)
2.15774440915263e+001	(-4.53618761378818e+001dB,8.96901196970025e+001°)
2.16271852372698e+001	(-4.53418720566751e+001dB,8.96894090127361e+001°)
2.16770410481966e+001	(-4.53218679566291e+001dB,8.96886966803395e+001°)
2.17270117886371e+001	(-4.53018638376567e+001dB,8.96879826960260e+001°)
2.17770977235312e+001	(-4.52818596996706e+001dB,8.96872670560005e+001°)
2.18272991184297e+001	(-4.52618555425830e+001dB,8.96865497564588e+001°)
2.18776162394952e+001	(-4.52418513663058e+001dB,8.96858307935878e+001°)
2.19280493535041e+001	(-4.52218471707502e+001dB,8.96851101635657e+001°)
2.19785987278479e+001	(-4.52018429558275e+001dB,8.96843878625617e+001°)
2.20292646305342e+001	(-4.51818387214480e+001dB,8.96836638867359e+001°)
2.20800473301886e+001	(-4.51618344675221e+001dB,8.96829382322398e+001°)
2.21309470960560e+001	(-4.51418301939594e+001dB,8.96822108952156e+001°)
2.21819641980018e+001	(-4.51218259006694e+001dB,8.96814818717967e+001°)
2.22330989065137e+001	(-4.51018215875609e+001dB,8.96807511581075e+001°)
2.22843514927027e+001	(-4.50818172545425e+001dB,8.96800187502632e+001°)
2.23357222283049e+001	(-4.50618129015223e+001dB,8.96792846443700e+001°)
2.23872113856830e+001	(-4.50418085284078e+001dB,8.96785488365252e+001°)
2.24388192378273e+001	(-4.50218041351064e+001dB,8.96778113228168e+001°)
2.24905460583574e+001	(-4.50017997215249e+001dB,8.96770720993237e+001°)
2.25423921215239e+001	(-4.49817952875696e+001dB,8.96763311621158e+001°)
2.25943577022094e+001	(-4.49617908331464e+001dB,8.96755885072538e+001°)
2.26464430759302e+001	(-4.49417863581610e+001dB,8.96748441307890e+001°)
2.26986485188378e+001	(-4.49217818625183e+001dB,8.96740980287637e+001°)
2.27509743077203e+001	(-4.49017773461230e+001dB,8.96733501972110e+001°)
