Freq.	V(n005)
1.13762728582343e+001	(-4.09328980340692e-004dB,-7.60106799096703e-001°)
1.14024978756117e+001	(-4.11218301265954e-004dB,-7.61858963665158e-001°)
1.14287833478977e+001	(-4.13116342383872e-004dB,-7.63615166956417e-001°)
1.14551294144553e+001	(-4.15023143933828e-004dB,-7.65375418277690e-001°)
1.14815362149688e+001	(-4.16938746368390e-004dB,-7.67139726957623e-001°)
1.15080038894443e+001	(-4.18863190280989e-004dB,-7.68908102346346e-001°)
1.15345325782109e+001	(-4.20796516484031e-004dB,-7.70680553815524e-001°)
1.15611224219210e+001	(-4.22738765975145e-004dB,-7.72457090758402e-001°)
1.15877735615512e+001	(-4.24689979947792e-004dB,-7.74237722589857e-001°)
1.16144861384034e+001	(-4.26650199757513e-004dB,-7.76022458746449e-001°)
1.16412602941049e+001	(-4.28619466976900e-004dB,-7.77811308686471e-001°)
1.16680961706096e+001	(-4.30597823355090e-004dB,-7.79604281889997e-001°)
1.16949939101987e+001	(-4.32585310851520e-004dB,-7.81401387858930e-001°)
1.17219536554813e+001	(-4.34581971595425e-004dB,-7.83202636117060e-001°)
1.17489755493953e+001	(-4.36587847932127e-004dB,-7.85008036210105e-001°)
1.17760597352080e+001	(-4.38602982400859e-004dB,-7.86817597705768e-001°)
1.18032063565173e+001	(-4.40627417698113e-004dB,-7.88631330193784e-001°)
1.18304155572516e+001	(-4.42661196789512e-004dB,-7.90449243285973e-001°)
1.18576874816716e+001	(-4.44704362781549e-004dB,-7.92271346616288e-001°)
1.18850222743701e+001	(-4.46756958987167e-004dB,-7.94097649840870e-001°)
1.19124200802737e+001	(-4.48819028937325e-004dB,-7.95928162638094e-001°)
1.19398810446427e+001	(-4.50890616365577e-004dB,-7.97762894708623e-001°)
1.19674053130724e+001	(-4.52971765178173e-004dB,-7.99601855775458e-001°)
1.19949930314937e+001	(-4.55062519507100e-004dB,-8.01445055583994e-001°)
1.20226443461741e+001	(-4.57162923695618e-004dB,-8.03292503902063e-001°)
1.20503594037179e+001	(-4.59273022264510e-004dB,-8.05144210519992e-001°)
1.20781383510678e+001	(-4.61392859957403e-004dB,-8.07000185250653e-001°)
1.21059813355048e+001	(-4.63522481739809e-004dB,-8.08860437929514e-001°)
1.21338885046497e+001	(-4.65661932738368e-004dB,-8.10724978414691e-001°)
1.21618600064636e+001	(-4.67811258345004e-004dB,-8.12593816587002e-001°)
1.21898959892486e+001	(-4.69970504117589e-004dB,-8.14466962350017e-001°)
1.22179966016487e+001	(-4.72139715842635e-004dB,-8.16344425630111e-001°)
1.22461619926504e+001	(-4.74318939502502e-004dB,-8.18226216376516e-001°)
1.22743923115840e+001	(-4.76508221323620e-004dB,-8.20112344561374e-001°)
1.23026877081238e+001	(-4.78707607713803e-004dB,-8.22002820179790e-001°)
1.23310483322890e+001	(-4.80917145308542e-004dB,-8.23897653249884e-001°)
1.23594743344450e+001	(-4.83136880959430e-004dB,-8.25796853812845e-001°)
1.23879658653036e+001	(-4.85366861743812e-004dB,-8.27700431932980e-001°)
1.24165230759240e+001	(-4.87607134925241e-004dB,-8.29608397697776e-001°)
1.24451461177138e+001	(-4.89857748006523e-004dB,-8.31520761217942e-001°)
1.24738351424294e+001	(-4.92118748721036e-004dB,-8.33437532627470e-001°)
1.25025903021771e+001	(-4.94390184998981e-004dB,-8.35358722083687e-001°)
1.25314117494141e+001	(-4.96672105000169e-004dB,-8.37284339767307e-001°)
1.25602996369487e+001	(-4.98964557115949e-004dB,-8.39214395882487e-001°)
1.25892541179416e+001	(-5.01267589946069e-004dB,-8.41148900656878e-001°)
1.26182753459066e+001	(-5.03581252325676e-004dB,-8.43087864341681e-001°)
1.26473634747114e+001	(-5.05905593322423e-004dB,-8.45031297211701e-001°)
1.26765186585784e+001	(-5.08240662189217e-004dB,-8.46979209565401e-001°)
1.27057410520853e+001	(-5.10586508476090e-004dB,-8.48931611724955e-001°)
1.27350308101665e+001	(-5.12943181888431e-004dB,-8.50888514036306e-001°)
1.27643880881134e+001	(-5.15310732405609e-004dB,-8.52849926869214e-001°)
1.27938130415752e+001	(-5.17689210240469e-004dB,-8.54815860617319e-001°)
1.28233058265601e+001	(-5.20078665802689e-004dB,-8.56786325698192e-001°)
1.28528665994361e+001	(-5.22479149767247e-004dB,-8.58761332553386e-001°)
1.28824955169313e+001	(-5.24890713023314e-004dB,-8.60740891648498e-001°)
1.29121927361353e+001	(-5.27313406717651e-004dB,-8.62725013473219e-001°)
1.29419584144998e+001	(-5.29747282205427e-004dB,-8.64713708541394e-001°)
1.29717927098395e+001	(-5.32192391096506e-004dB,-8.66706987391072e-001°)
1.30016957803328e+001	(-5.34648785225560e-004dB,-8.68704860584568e-001°)
1.30316677845229e+001	(-5.37116516685817e-004dB,-8.70707338708510e-001°)
1.30617088813183e+001	(-5.39595637796276e-004dB,-8.72714432373905e-001°)
1.30918192299940e+001	(-5.42086201119064e-004dB,-8.74726152216188e-001°)
1.31219989901920e+001	(-5.44588259475837e-004dB,-8.76742508895279e-001°)
1.31522483219223e+001	(-5.47101865888948e-004dB,-8.78763513095643e-001°)
1.31825673855640e+001	(-5.49627073674996e-004dB,-8.80789175526341e-001°)
1.32129563418657e+001	(-5.52163936358997e-004dB,-8.82819506921092e-001°)
1.32434153519466e+001	(-5.54712507753463e-004dB,-8.84854518038323e-001°)
1.32739445772973e+001	(-5.57272841871610e-004dB,-8.86894219661233e-001°)
1.33045441797808e+001	(-5.59844993001617e-004dB,-8.88938622597845e-001°)
1.33352143216332e+001	(-5.62429015689268e-004dB,-8.90987737681065e-001°)
1.33659551654643e+001	(-5.65024964730234e-004dB,-8.93041575768738e-001°)
1.33967668742593e+001	(-5.67632895129577e-004dB,-8.95100147743705e-001°)
1.34276496113785e+001	(-5.70252862213616e-004dB,-8.97163464513865e-001°)
1.34586035405594e+001	(-5.72884921528666e-004dB,-8.99231537012223e-001°)
1.34896288259164e+001	(-5.75529128870938e-004dB,-9.01304376196958e-001°)
1.35207256319427e+001	(-5.78185540315472e-004dB,-9.03381993051474e-001°)
1.35518941235103e+001	(-5.80854212176595e-004dB,-9.05464398584461e-001°)
1.35831344658714e+001	(-5.83535201028178e-004dB,-9.07551603829951e-001°)
1.36144468246594e+001	(-5.86228563719066e-004dB,-9.09643619847380e-001°)
1.36458313658891e+001	(-5.88934357377901e-004dB,-9.11740457721640e-001°)
1.36772882559584e+001	(-5.91652639333078e-004dB,-9.13842128563145e-001°)
1.37088176616484e+001	(-5.94383467257406e-004dB,-9.15948643507881e-001°)
1.37404197501251e+001	(-5.97126899020557e-004dB,-9.18060013717474e-001°)
1.37720946889394e+001	(-5.99882992798046e-004dB,-9.20176250379242e-001°)
1.38038426460287e+001	(-6.02651807026865e-004dB,-9.22297364706257e-001°)
1.38356637897177e+001	(-6.05433400417060e-004dB,-9.24423367937402e-001°)
1.38675582887188e+001	(-6.08227831947878e-004dB,-9.26554271337432e-001°)
1.38995263121334e+001	(-6.11035160853295e-004dB,-9.28690086197035e-001°)
1.39315680294529e+001	(-6.13855446650955e-004dB,-9.30830823832887e-001°)
1.39636836105593e+001	(-6.16688749155671e-004dB,-9.32976495587716e-001°)
1.39958732257261e+001	(-6.19535128427349e-004dB,-9.35127112830358e-001°)
1.40281370456195e+001	(-6.22394644821138e-004dB,-9.37282686955820e-001°)
1.40604752412990e+001	(-6.25267358950784e-004dB,-9.39443229385341e-001°)
1.40928879842186e+001	(-6.28153331738780e-004dB,-9.41608751566447e-001°)
1.41253754462274e+001	(-6.31052624368148e-004dB,-9.43779264973014e-001°)
1.41579377995707e+001	(-6.33965298307515e-004dB,-9.45954781105332e-001°)
1.41905752168908e+001	(-6.36891415313043e-004dB,-9.48135311490162e-001°)
1.42232878712281e+001	(-6.39831037413964e-004dB,-9.50320867680794e-001°)
1.42560759360218e+001	(-6.42784226956942e-004dB,-9.52511461257117e-001°)
1.42889395851109e+001	(-6.45751046535678e-004dB,-9.54707103825668e-001°)
1.43218789927353e+001	(-6.48731559054558e-004dB,-9.56907807019705e-001°)
1.43548943335364e+001	(-6.51725827709369e-004dB,-9.59113582499257e-001°)
1.43879857825583e+001	(-6.54733915985367e-004dB,-9.61324441951196e-001°)
1.44211535152486e+001	(-6.57755887662107e-004dB,-9.63540397089292e-001°)
1.44543977074592e+001	(-6.60791806798974e-004dB,-9.65761459654277e-001°)
1.44877185354475e+001	(-6.63841737770870e-004dB,-9.67987641413905e-001°)
1.45211161758773e+001	(-6.66905745237351e-004dB,-9.70218954163016e-001°)
1.45545908058195e+001	(-6.69983894166744e-004dB,-9.72455409723597e-001°)
1.45881426027534e+001	(-6.73076249807211e-004dB,-9.74697019944847e-001°)
1.46217717445671e+001	(-6.76182877736904e-004dB,-9.76943796703235e-001°)
1.46554784095590e+001	(-6.79303843811886e-004dB,-9.79195751902565e-001°)
1.46892627764385e+001	(-6.82439214206638e-004dB,-9.81452897474038e-001°)
1.47231250243271e+001	(-6.85589055388024e-004dB,-9.83715245376318e-001°)
1.47570653327588e+001	(-6.88753434143256e-004dB,-9.85982807595590e-001°)
1.47910838816819e+001	(-6.91932417546148e-004dB,-9.88255596145626e-001°)
1.48251808514594e+001	(-6.95126073021724e-004dB,-9.90533623067846e-001°)
1.48593564228699e+001	(-6.98334468261362e-004dB,-9.92816900431388e-001°)
1.48936107771090e+001	(-7.01557671291260e-004dB,-9.95105440333162e-001°)
1.49279440957898e+001	(-7.04795750446404e-004dB,-9.97399254897921e-001°)
1.49623565609442e+001	(-7.08048774381175e-004dB,-9.99698356278321e-001°)
1.49968483550236e+001	(-7.11316812059710e-004dB,-1.00200275665499e+000°)
1.50314196609001e+001	(-7.14599932776154e-004dB,-1.00431246823657e+000°)
1.50660706618673e+001	(-7.17898206121871e-004dB,-1.00662750325984e+000°)
1.51008015416413e+001	(-7.21211702041385e-004dB,-1.00894787398970e+000°)
1.51356124843619e+001	(-7.24540490768727e-004dB,-1.01127359271930e+000°)
1.51705036745932e+001	(-7.27884642881448e-004dB,-1.01360467177006e+000°)
1.52054752973248e+001	(-7.31244229291937e-004dB,-1.01594112349177e+000°)
1.52405275379728e+001	(-7.34619321198239e-004dB,-1.01828296026265e+000°)
1.52756605823806e+001	(-7.38009990189180e-004dB,-1.02063019448938e+000°)
1.53108746168202e+001	(-7.41416308127673e-004dB,-1.02298283860721e+000°)
1.53461698279928e+001	(-7.44838347232695e-004dB,-1.02534090508000e+000°)
1.53815464030302e+001	(-7.48276180065788e-004dB,-1.02770440640030e+000°)
1.54170045294954e+001	(-7.51729879505987e-004dB,-1.03007335508939e+000°)
1.54525443953840e+001	(-7.55199518770071e-004dB,-1.03244776369738e+000°)
1.54881661891247e+001	(-7.58685171425108e-004dB,-1.03482764480325e+000°)
1.55238700995807e+001	(-7.62186911359519e-004dB,-1.03721301101494e+000°)
1.55596563160506e+001	(-7.65704812811052e-004dB,-1.03960387496939e+000°)
1.55955250282694e+001	(-7.69238950374498e-004dB,-1.04200024933261e+000°)
1.56314764264094e+001	(-7.72789398966008e-004dB,-1.04440214679979e+000°)
1.56675107010813e+001	(-7.76356233866498e-004dB,-1.04680958009529e+000°)
1.57036280433354e+001	(-7.79939530677284e-004dB,-1.04922256197278e+000°)
1.57398286446620e+001	(-7.83539365391453e-004dB,-1.05164110521526e+000°)
1.57761126969933e+001	(-7.87155814309959e-004dB,-1.05406522263515e+000°)
1.58124803927037e+001	(-7.90788954100458e-004dB,-1.05649492707436e+000°)
1.58489319246110e+001	(-7.94438861805022e-004dB,-1.05893023140434e+000°)
1.58854674859776e+001	(-7.98105614775528e-004dB,-1.06137114852615e+000°)
1.59220872705115e+001	(-8.01789290769136e-004dB,-1.06381769137054e+000°)
1.59587914723672e+001	(-8.05489967880780e-004dB,-1.06626987289801e+000°)
1.59955802861465e+001	(-8.09207724558608e-004dB,-1.06872770609890e+000°)
1.60324539069002e+001	(-8.12942639616512e-004dB,-1.07119120399341e+000°)
1.60694125301286e+001	(-8.16694792241855e-004dB,-1.07366037963172e+000°)
1.61064563517825e+001	(-8.20464261991609e-004dB,-1.07613524609403e+000°)
1.61435855682647e+001	(-8.24251128758605e-004dB,-1.07861581649062e+000°)
1.61808003764305e+001	(-8.28055472832295e-004dB,-1.08110210396195e+000°)
1.62181009735891e+001	(-8.31877374880430e-004dB,-1.08359412167871e+000°)
1.62554875575047e+001	(-8.35716915900838e-004dB,-1.08609188284190e+000°)
1.62929603263970e+001	(-8.39574177305337e-004dB,-1.08859540068288e+000°)
1.63305194789432e+001	(-8.43449240869583e-004dB,-1.09110468846345e+000°)
1.63681652142779e+001	(-8.47342188746576e-004dB,-1.09361975947594e+000°)
1.64058977319952e+001	(-8.51253103456054e-004dB,-1.09614062704323e+000°)
1.64437172321491e+001	(-8.55182067922107e-004dB,-1.09866730451889e+000°)
1.64816239152549e+001	(-8.59129165428817e-004dB,-1.10119980528717e+000°)
1.65196179822900e+001	(-8.63094479653052e-004dB,-1.10373814276315e+000°)
1.65576996346951e+001	(-8.67078094668324e-004dB,-1.10628233039275e+000°)
1.65958690743754e+001	(-8.71080094917790e-004dB,-1.10883238165282e+000°)
1.66341265037015e+001	(-8.75100565244150e-004dB,-1.11138831005123e+000°)
1.66724721255104e+001	(-8.79139590870362e-004dB,-1.11395012912693e+000°)
1.67109061431069e+001	(-8.83197257444009e-004dB,-1.11651785244998e+000°)
1.67494287602642e+001	(-8.87273650971720e-004dB,-1.11909149362169e+000°)
1.67880401812254e+001	(-8.91368857862571e-004dB,-1.12167106627466e+000°)
1.68267406107045e+001	(-8.95482964958951e-004dB,-1.12425658407283e+000°)
1.68655302538872e+001	(-8.99616059460375e-004dB,-1.12684806071160e+000°)
1.69044093164324e+001	(-9.03768228974602e-004dB,-1.12944550991784e+000°)
1.69433780044731e+001	(-9.07939561558140e-004dB,-1.13204894545002e+000°)
1.69824365246172e+001	(-9.12130145609203e-004dB,-1.13465838109826e+000°)
1.70215850839493e+001	(-9.16340069985372e-004dB,-1.13727383068440e+000°)
1.70608238900310e+001	(-9.20569423917759e-004dB,-1.13989530806206e+000°)
1.71001531509027e+001	(-9.24818297071779e-004dB,-1.14252282711674e+000°)
1.71395730750841e+001	(-9.29086779527854e-004dB,-1.14515640176589e+000°)
1.71790838715757e+001	(-9.33374961768886e-004dB,-1.14779604595895e+000°)
1.72186857498599e+001	(-9.37682934705333e-004dB,-1.15044177367746e+000°)
1.72583789199018e+001	(-9.42010789650133e-004dB,-1.15309359893511e+000°)
1.72981635921508e+001	(-9.46358618350540e-004dB,-1.15575153577785e+000°)
1.73380399775412e+001	(-9.50726512982336e-004dB,-1.15841559828391e+000°)
1.73780082874935e+001	(-9.55114566145978e-004dB,-1.16108580056390e+000°)
1.74180687339159e+001	(-9.59522870858885e-004dB,-1.16376215676091e+000°)
1.74582215292048e+001	(-9.63951520574731e-004dB,-1.16644468105054e+000°)
1.74984668862464e+001	(-9.68400609158373e-004dB,-1.16913338764100e+000°)
1.75388050184174e+001	(-9.72870230947575e-004dB,-1.17182829077318e+000°)
1.75792361395867e+001	(-9.77360480686471e-004dB,-1.17452940472073e+000°)
1.76197604641161e+001	(-9.81871453547745e-004dB,-1.17723674379012e+000°)
1.76603782068614e+001	(-9.86403245184717e-004dB,-1.17995032232072e+000°)
1.77010895831740e+001	(-9.90955951653227e-004dB,-1.18267015468489e+000°)
1.77418948089014e+001	(-9.95529669449250e-004dB,-1.18539625528804e+000°)
1.77827941003890e+001	(-1.00012449554748e-003dB,-1.18812863856871e+000°)
1.78237876744807e+001	(-1.00474052734152e-003dB,-1.19086731899866e+000°)
1.78648757485203e+001	(-1.00937786269312e-003dB,-1.19361231108290e+000°)
1.79060585403527e+001	(-1.01403659989837e-003dB,-1.19636362935983e+000°)
1.79473362683250e+001	(-1.01871683771377e-003dB,-1.19912128840127e+000°)
1.79887091512877e+001	(-1.02341867536780e-003dB,-1.20188530281256e+000°)
1.80301774085955e+001	(-1.02814221251754e-003dB,-1.20465568723261e+000°)
1.80717412601090e+001	(-1.03288754929591e-003dB,-1.20743245633403e+000°)
1.81134009261958e+001	(-1.03765478629915e-003dB,-1.21021562482313e+000°)
1.81551566277311e+001	(-1.04244402457909e-003dB,-1.21300520744007e+000°)
1.81970085860996e+001	(-1.04725536565380e-003dB,-1.21580121895890e+000°)
1.82389570231961e+001	(-1.05208891152683e-003dB,-1.21860367418762e+000°)
1.82810021614272e+001	(-1.05694476465351e-003dB,-1.22141258796833e+000°)
1.83231442237119e+001	(-1.06182302797564e-003dB,-1.22422797517721e+000°)
1.83653834334832e+001	(-1.06672380488871e-003dB,-1.22704985072468e+000°)
1.84077200146893e+001	(-1.07164719928726e-003dB,-1.22987822955544e+000°)
1.84501541917945e+001	(-1.07659331553975e-003dB,-1.23271312664854e+000°)
1.84926861897805e+001	(-1.08156225848090e-003dB,-1.23555455701749e+000°)
1.85353162341479e+001	(-1.08655413346378e-003dB,-1.23840253571031e+000°)
1.85780445509167e+001	(-1.09156904627681e-003dB,-1.24125707780965e+000°)
1.86208713666284e+001	(-1.09660710324220e-003dB,-1.24411819843279e+000°)
1.86637969083464e+001	(-1.10166841114939e-003dB,-1.24698591273181e+000°)
1.87068214036578e+001	(-1.10675307728685e-003dB,-1.24986023589362e+000°)
1.87499450806739e+001	(-1.11186120943153e-003dB,-1.25274118314004e+000°)
1.87931681680324e+001	(-1.11699291587969e-003dB,-1.25562876972790e+000°)
1.88364908948977e+001	(-1.12214830539867e-003dB,-1.25852301094909e+000°)
1.88799134909627e+001	(-1.12732748726649e-003dB,-1.26142392213068e+000°)
1.89234361864495e+001	(-1.13253057127372e-003dB,-1.26433151863497e+000°)
1.89670592121112e+001	(-1.13775766771003e-003dB,-1.26724581585958e+000°)
1.90107827992327e+001	(-1.14300888737286e-003dB,-1.27016682923753e+000°)
1.90546071796322e+001	(-1.14828434157222e-003dB,-1.27309457423732e+000°)
1.90985325856621e+001	(-1.15358414214714e-003dB,-1.27602906636302e+000°)
1.91425592502106e+001	(-1.15890840142224e-003dB,-1.27897032115435e+000°)
1.91866874067026e+001	(-1.16425723226174e-003dB,-1.28191835418673e+000°)
1.92309172891013e+001	(-1.16963074803768e-003dB,-1.28487318107140e+000°)
1.92752491319091e+001	(-1.17502906266265e-003dB,-1.28783481745551e+000°)
1.93196831701690e+001	(-1.18045229055900e-003dB,-1.29080327902214e+000°)
1.93642196394658e+001	(-1.18590054669448e-003dB,-1.29377858149046e+000°)
1.94088587759275e+001	(-1.19137394653984e-003dB,-1.29676074061577e+000°)
1.94536008162263e+001	(-1.19687260610450e-003dB,-1.29974977218956e+000°)
1.94984459975802e+001	(-1.20239664196260e-003dB,-1.30274569203966e+000°)
1.95433945577537e+001	(-1.20794617119418e-003dB,-1.30574851603026e+000°)
1.95884467350596e+001	(-1.21352131144884e-003dB,-1.30875826006201e+000°)
1.96336027683602e+001	(-1.21912218087148e-003dB,-1.31177494007214e+000°)
1.96788628970682e+001	(-1.22474889819680e-003dB,-1.31479857203450e+000°)
1.97242273611483e+001	(-1.23040158269823e-003dB,-1.31782917195965e+000°)
1.97696964011183e+001	(-1.23608035417826e-003dB,-1.32086675589495e+000°)
1.98152702580507e+001	(-1.24178533301571e-003dB,-1.32391133992467e+000°)
1.98609491735734e+001	(-1.24751664013199e-003dB,-1.32696294017002e+000°)
1.99067333898716e+001	(-1.25327439700460e-003dB,-1.33002157278929e+000°)
1.99526231496885e+001	(-1.25905872569029e-003dB,-1.33308725397789e+000°)
1.99986186963271e+001	(-1.26486974875752e-003dB,-1.33615999996848e+000°)
2.00447202736513e+001	(-1.27070758943408e-003dB,-1.33923982703099e+000°)
2.00909281260870e+001	(-1.27657237141417e-003dB,-1.34232675147278e+000°)
2.01372424986236e+001	(-1.28246421903201e-003dB,-1.34542078963867e+000°)
2.01836636368153e+001	(-1.28838325714904e-003dB,-1.34852195791105e+000°)
2.02301917867824e+001	(-1.29432961124258e-003dB,-1.35163027270998e+000°)
2.02768271952125e+001	(-1.30030340734805e-003dB,-1.35474575049323e+000°)
2.03235701093619e+001	(-1.30630477207919e-003dB,-1.35786840775640e+000°)
2.03704207770569e+001	(-1.31233383264832e-003dB,-1.36099826103302e+000°)
2.04173794466950e+001	(-1.31839071682583e-003dB,-1.36413532689458e+000°)
2.04644463672464e+001	(-1.32447555301064e-003dB,-1.36727962195070e+000°)
2.05116217882553e+001	(-1.33058847017709e-003dB,-1.37043116284912e+000°)
2.05589059598411e+001	(-1.33672959787308e-003dB,-1.37358996627589e+000°)
2.06062991326997e+001	(-1.34289906626921e-003dB,-1.37675604895535e+000°)
2.06538015581050e+001	(-1.34909700613184e-003dB,-1.37992942765032e+000°)
2.07014134879101e+001	(-1.35532354883558e-003dB,-1.38311011916212e+000°)
2.07491351745488e+001	(-1.36157882634116e-003dB,-1.38629814033067e+000°)
2.07969668710366e+001	(-1.36786297123974e-003dB,-1.38949350803459e+000°)
2.08449088309726e+001	(-1.37417611671442e-003dB,-1.39269623919131e+000°)
2.08929613085401e+001	(-1.38051839658840e-003dB,-1.39590635075710e+000°)
2.09411245585086e+001	(-1.38688994527873e-003dB,-1.39912385972720e+000°)
2.09893988362349e+001	(-1.39329089782621e-003dB,-1.40234878313592e+000°)
2.10377843976644e+001	(-1.39972138989923e-003dB,-1.40558113805668e+000°)
2.10862814993326e+001	(-1.40618155779093e-003dB,-1.40882094160216e+000°)
2.11348903983661e+001	(-1.41267153844037e-003dB,-1.41206821092433e+000°)
2.11836113524847e+001	(-1.41919146937279e-003dB,-1.41532296321460e+000°)
2.12324446200019e+001	(-1.42574148879796e-003dB,-1.41858521570385e+000°)
2.12813904598268e+001	(-1.43232173553208e-003dB,-1.42185498566256e+000°)
2.13304491314654e+001	(-1.43893234903926e-003dB,-1.42513229040090e+000°)
2.13796208950220e+001	(-1.44557346943055e-003dB,-1.42841714726878e+000°)
2.14289060112002e+001	(-1.45224523746203e-003dB,-1.43170957365601e+000°)
2.14783047413050e+001	(-1.45894779454929e-003dB,-1.43500958699232e+000°)
2.15278173472434e+001	(-1.46568128271824e-003dB,-1.43831720474750e+000°)
2.15774440915263e+001	(-1.47244584471023e-003dB,-1.44163244443145e+000°)
2.16271852372698e+001	(-1.47924162388275e-003dB,-1.44495532359433e+000°)
2.16770410481966e+001	(-1.48606876425667e-003dB,-1.44828585982660e+000°)
2.17270117886371e+001	(-1.49292741054521e-003dB,-1.45162407075912e+000°)
2.17770977235312e+001	(-1.49981770809798e-003dB,-1.45496997406327e+000°)
2.18272991184297e+001	(-1.50673980296753e-003dB,-1.45832358745100e+000°)
2.18776162394952e+001	(-1.51369384182067e-003dB,-1.46168492867498e+000°)
2.19280493535041e+001	(-1.52067997208023e-003dB,-1.46505401552862e+000°)
2.19785987278479e+001	(-1.52769834178519e-003dB,-1.46843086584623e+000°)
2.20292646305342e+001	(-1.53474909969492e-003dB,-1.47181549750307e+000°)
2.20800473301886e+001	(-1.54183239522353e-003dB,-1.47520792841548e+000°)
2.21309470960560e+001	(-1.54894837851131e-003dB,-1.47860817654093e+000°)
2.21819641980018e+001	(-1.55609720035912e-003dB,-1.48201625987814e+000°)
2.22330989065137e+001	(-1.56327901227566e-003dB,-1.48543219646718e+000°)
2.22843514927027e+001	(-1.57049396646591e-003dB,-1.48885600438954e+000°)
