Freq.	V(n003)
1.03490384382610e+003	(3.86559191829332e-004dB,1.72637155710468e+002°)
1.03514216667933e+003	(3.85724368441051e-004dB,1.72635460499939e+002°)
1.03538054441474e+003	(3.84889171805911e-004dB,1.72633764899259e+002°)
1.03561897704497e+003	(3.84053601769520e-004dB,1.72632068908339e+002°)
1.03585746458267e+003	(3.83217658181341e-004dB,1.72630372527088e+002°)
1.03609600704047e+003	(3.82381340854194e-004dB,1.72628675755417e+002°)
1.03633460443103e+003	(3.81544649647187e-004dB,1.72626978593237e+002°)
1.03657325676699e+003	(3.80707584409783e-004dB,1.72625281040457e+002°)
1.03681196406101e+003	(3.79870144939373e-004dB,1.72623583096987e+002°)
1.03705072632575e+003	(3.79032331104707e-004dB,1.72621884762739e+002°)
1.03728954357386e+003	(3.78194142753319e-004dB,1.72620186037621e+002°)
1.03752841581800e+003	(3.77355579688387e-004dB,1.72618486921545e+002°)
1.03776734307084e+003	(3.76516641755516e-004dB,1.72616787414420e+002°)
1.03800632534505e+003	(3.75677328815741e-004dB,1.72615087516156e+002°)
1.03824536265330e+003	(3.74837640695382e-004dB,1.72613387226664e+002°)
1.03848445500826e+003	(3.73997577228472e-004dB,1.72611686545854e+002°)
1.03872360242261e+003	(3.73157138258688e-004dB,1.72609985473635e+002°)
1.03896280490902e+003	(3.72316323621992e-004dB,1.72608284009917e+002°)
1.03920206248019e+003	(3.71475133156276e-004dB,1.72606582154611e+002°)
1.03944137514879e+003	(3.70633566672430e-004dB,1.72604879907627e+002°)
1.03968074292751e+003	(3.69791624046917e-004dB,1.72603177268874e+002°)
1.03992016582905e+003	(3.68949305086768e-004dB,1.72601474238263e+002°)
1.04015964386609e+003	(3.68106609662662e-004dB,1.72599770815703e+002°)
1.04039917705134e+003	(3.67263537585487e-004dB,1.72598067001105e+002°)
1.04063876539749e+003	(3.66420088702777e-004dB,1.72596362794377e+002°)
1.04087840891725e+003	(3.65576262842779e-004dB,1.72594658195431e+002°)
1.04111810762333e+003	(3.64732059845312e-004dB,1.72592953204175e+002°)
1.04135786152842e+003	(3.63887479561765e-004dB,1.72591247820520e+002°)
1.04159767064525e+003	(3.63042521799171e-004dB,1.72589542044375e+002°)
1.04183753498652e+003	(3.62197186422420e-004dB,1.72587835875651e+002°)
1.04207745456496e+003	(3.61351473263615e-004dB,1.72586129314257e+002°)
1.04231742939329e+003	(3.60505382141359e-004dB,1.72584422360102e+002°)
1.04255745948422e+003	(3.59658912912829e-004dB,1.72582715013096e+002°)
1.04279754485049e+003	(3.58812065415913e-004dB,1.72581007273150e+002°)
1.04303768550482e+003	(3.57964839453785e-004dB,1.72579299140173e+002°)
1.04327788145995e+003	(3.57117234899050e-004dB,1.72577590614074e+002°)
1.04351813272861e+003	(3.56269251568380e-004dB,1.72575881694763e+002°)
1.04375843932353e+003	(3.55420889305452e-004dB,1.72574172382149e+002°)
1.04399880125747e+003	(3.54572147950082e-004dB,1.72572462676143e+002°)
1.04423921854316e+003	(3.53723027330515e-004dB,1.72570752576653e+002°)
1.04447969119335e+003	(3.52873527286569e-004dB,1.72569042083590e+002°)
1.04472021922078e+003	(3.52023647663846e-004dB,1.72567331196863e+002°)
1.04496080263822e+003	(3.51173388267449e-004dB,1.72565619916381e+002°)
1.04520144145842e+003	(3.50322748983479e-004dB,1.72563908242054e+002°)
1.04544213569413e+003	(3.49471729584253e-004dB,1.72562196173791e+002°)
1.04568288535812e+003	(3.48620329965517e-004dB,1.72560483711502e+002°)
1.04592369046315e+003	(3.47768549924657e-004dB,1.72558770855096e+002°)
1.04616455102199e+003	(3.46916389303418e-004dB,1.72557057604483e+002°)
1.04640546704741e+003	(3.46063847949332e-004dB,1.72555343959571e+002°)
1.04664643855218e+003	(3.45210925692570e-004dB,1.72553629920271e+002°)
1.04688746554908e+003	(3.44357622374877e-004dB,1.72551915486491e+002°)
1.04712854805088e+003	(3.43503937807140e-004dB,1.72550200658142e+002°)
1.04736968607038e+003	(3.42649871836890e-004dB,1.72548485435131e+002°)
1.04761087962034e+003	(3.41795424323226e-004dB,1.72546769817369e+002°)
1.04785212871357e+003	(3.40940595071251e-004dB,1.72545053804765e+002°)
1.04809343336286e+003	(3.40085383938136e-004dB,1.72543337397228e+002°)
1.04833479358098e+003	(3.39229790738625e-004dB,1.72541620594667e+002°)
1.04857620938075e+003	(3.38373815314462e-004dB,1.72539903396991e+002°)
1.04881768077497e+003	(3.37517457505462e-004dB,1.72538185804110e+002°)
1.04905920777643e+003	(3.36660717128295e-004dB,1.72536467815933e+002°)
1.04930079039794e+003	(3.35803594043993e-004dB,1.72534749432368e+002°)
1.04954242865230e+003	(3.34946088088510e-004dB,1.72533030653325e+002°)
1.04978412255234e+003	(3.34088199072735e-004dB,1.72531311478714e+002°)
1.05002587211087e+003	(3.33229926834551e-004dB,1.72529591908442e+002°)
1.05026767734069e+003	(3.32371271217631e-004dB,1.72527871942420e+002°)
1.05050953825464e+003	(3.31512232057931e-004dB,1.72526151580555e+002°)
1.05075145486553e+003	(3.30652809185622e-004dB,1.72524430822758e+002°)
1.05099342718620e+003	(3.29793002440519e-004dB,1.72522709668937e+002°)
1.05123545522946e+003	(3.28932811643149e-004dB,1.72520988119001e+002°)
1.05147753900816e+003	(3.28072236646826e-004dB,1.72519266172860e+002°)
1.05171967853513e+003	(3.27211277260505e-004dB,1.72517543830421e+002°)
1.05196187382320e+003	(3.26349933339430e-004dB,1.72515821091594e+002°)
1.05220412488522e+003	(3.25488204706055e-004dB,1.72514097956287e+002°)
1.05244643173404e+003	(3.24626091204052e-004dB,1.72512374424411e+002°)
1.05268879438248e+003	(3.23763592663590e-004dB,1.72510650495872e+002°)
1.05293121284342e+003	(3.22900708909053e-004dB,1.72508926170581e+002°)
1.05317368712970e+003	(3.22037439797613e-004dB,1.72507201448446e+002°)
1.05341621725417e+003	(3.21173785134366e-004dB,1.72505476329376e+002°)
1.05365880322970e+003	(3.20309744762982e-004dB,1.72503750813280e+002°)
1.05390144506914e+003	(3.19445318521346e-004dB,1.72502024900065e+002°)
1.05414414278537e+003	(3.18580506247341e-004dB,1.72500298589642e+002°)
1.05438689639124e+003	(3.17715307763422e-004dB,1.72498571881918e+002°)
1.05462970589963e+003	(3.16849722911330e-004dB,1.72496844776803e+002°)
1.05487257132342e+003	(3.15983751496161e-004dB,1.72495117274205e+002°)
1.05511549267547e+003	(3.15117393409801e-004dB,1.72493389374032e+002°)
1.05535846996867e+003	(3.14250648426488e-004dB,1.72491661076194e+002°)
1.05560150321591e+003	(3.13383516407248e-004dB,1.72489932380598e+002°)
1.05584459243006e+003	(3.12515997180323e-004dB,1.72488203287154e+002°)
1.05608773762402e+003	(3.11648090583593e-004dB,1.72486473795770e+002°)
1.05633093881067e+003	(3.10779796443372e-004dB,1.72484743906354e+002°)
1.05657419600291e+003	(3.09911114582111e-004dB,1.72483013618815e+002°)
1.05681750921364e+003	(3.09042044858909e-004dB,1.72481282933062e+002°)
1.05706087845575e+003	(3.08172587107791e-004dB,1.72479551849002e+002°)
1.05730430374216e+003	(3.07302741110708e-004dB,1.72477820366545e+002°)
1.05754778508577e+003	(3.06432506744117e-004dB,1.72476088485598e+002°)
1.05779132249948e+003	(3.05561883842040e-004dB,1.72474356206071e+002°)
1.05803491599621e+003	(3.04690872223075e-004dB,1.72472623527871e+002°)
1.05827856558887e+003	(3.03819471703888e-004dB,1.72470890450907e+002°)
1.05852227129039e+003	(3.02947682143576e-004dB,1.72469156975088e+002°)
1.05876603311368e+003	(3.02075503376163e-004dB,1.72467423100320e+002°)
1.05900985107166e+003	(3.01202935220243e-004dB,1.72465688826514e+002°)
1.05925372517727e+003	(3.00329977502128e-004dB,1.72463954153577e+002°)
1.05949765544343e+003	(2.99456630063555e-004dB,1.72462219081417e+002°)
1.05974164188308e+003	(2.98582892732763e-004dB,1.72460483609942e+002°)
1.05998568450915e+003	(2.97708765336060e-004dB,1.72458747739062e+002°)
1.06022978333458e+003	(2.96834247732542e-004dB,1.72457011468683e+002°)
1.06047393837231e+003	(2.95959339736947e-004dB,1.72455274798714e+002°)
1.06071814963529e+003	(2.95084041148583e-004dB,1.72453537729064e+002°)
1.06096241713647e+003	(2.94208351855474e-004dB,1.72451800259640e+002°)
1.06120674088879e+003	(2.93332271641500e-004dB,1.72450062390351e+002°)
1.06145112090522e+003	(2.92455800375399e-004dB,1.72448324121104e+002°)
1.06169555719870e+003	(2.91578937846835e-004dB,1.72446585451807e+002°)
1.06194004978220e+003	(2.90701683922617e-004dB,1.72444846382370e+002°)
1.06218459866868e+003	(2.89824038444483e-004dB,1.72443106912699e+002°)
1.06242920387110e+003	(2.88946001194383e-004dB,1.72441367042702e+002°)
1.06267386540244e+003	(2.88067572033340e-004dB,1.72439626772289e+002°)
1.06291858327567e+003	(2.87188750799233e-004dB,1.72437886101366e+002°)
1.06316335750375e+003	(2.86309537312584e-004dB,1.72436145029841e+002°)
1.06340818809967e+003	(2.85429931405486e-004dB,1.72434403557623e+002°)
1.06365307507641e+003	(2.84549932884962e-004dB,1.72432661684620e+002°)
1.06389801844696e+003	(2.83669541623605e-004dB,1.72430919410738e+002°)
1.06414301822429e+003	(2.82788757432292e-004dB,1.72429176735887e+002°)
1.06438807442140e+003	(2.81907580146976e-004dB,1.72427433659973e+002°)
1.06463318705129e+003	(2.81026009580461e-004dB,1.72425690182905e+002°)
1.06487835612694e+003	(2.80144045605343e-004dB,1.72423946304591e+002°)
1.06512358166136e+003	(2.79261687980425e-004dB,1.72422202024938e+002°)
1.06536886366754e+003	(2.78378936599517e-004dB,1.72420457343853e+002°)
1.06561420215849e+003	(2.77495791269638e-004dB,1.72418712261246e+002°)
1.06585959714723e+003	(2.76612251834453e-004dB,1.72416966777023e+002°)
1.06610504864676e+003	(2.75728318102910e-004dB,1.72415220891092e+002°)
1.06635055667008e+003	(2.74843989901316e-004dB,1.72413474603361e+002°)
1.06659612123023e+003	(2.73959267088762e-004dB,1.72411727913737e+002°)
1.06684174234022e+003	(2.73074149479983e-004dB,1.72409980822128e+002°)
1.06708742001307e+003	(2.72188636887785e-004dB,1.72408233328442e+002°)
1.06733315426181e+003	(2.71302729165474e-004dB,1.72406485432586e+002°)
1.06757894509947e+003	(2.70416426141284e-004dB,1.72404737134467e+002°)
1.06782479253907e+003	(2.69529727639591e-004dB,1.72402988433994e+002°)
1.06807069659366e+003	(2.68642633488630e-004dB,1.72401239331074e+002°)
1.06831665727627e+003	(2.67755143506991e-004dB,1.72399489825614e+002°)
1.06856267459994e+003	(2.66867257544123e-004dB,1.72397739917522e+002°)
1.06880874857771e+003	(2.65978975428259e-004dB,1.72395989606704e+002°)
1.06905487922263e+003	(2.65090296950990e-004dB,1.72394238893070e+002°)
1.06930106654776e+003	(2.64201221994548e-004dB,1.72392487776525e+002°)
1.06954731056613e+003	(2.63311750379454e-004dB,1.72390736256978e+002°)
1.06979361129082e+003	(2.62421881891511e-004dB,1.72388984334335e+002°)
1.07003996873488e+003	(2.61531616407167e-004dB,1.72387232008505e+002°)
1.07028638291136e+003	(2.60640953733439e-004dB,1.72385479279394e+002°)
1.07053285383334e+003	(2.59749893694704e-004dB,1.72383726146910e+002°)
1.07077938151387e+003	(2.58858436121123e-004dB,1.72381972610959e+002°)
1.07102596596605e+003	(2.57966580871785e-004dB,1.72380218671450e+002°)
1.07127260720292e+003	(2.57074327740209e-004dB,1.72378464328290e+002°)
1.07151930523758e+003	(2.56181676543054e-004dB,1.72376709581385e+002°)
1.07176606008310e+003	(2.55288627160626e-004dB,1.72374954430642e+002°)
1.07201287175257e+003	(2.54395179384511e-004dB,1.72373198875970e+002°)
1.07225974025906e+003	(2.53501333048729e-004dB,1.72371442917276e+002°)
1.07250666561568e+003	(2.52607087981511e-004dB,1.72369686554465e+002°)
1.07275364783550e+003	(2.51712444026516e-004dB,1.72367929787446e+002°)
1.07300068693163e+003	(2.50817400984977e-004dB,1.72366172616125e+002°)
1.07324778291717e+003	(2.49921958702482e-004dB,1.72364415040410e+002°)
1.07349493580521e+003	(2.49026116999547e-004dB,1.72362657060208e+002°)
1.07374214560886e+003	(2.48129875715975e-004dB,1.72360898675425e+002°)
1.07398941234122e+003	(2.47233234660712e-004dB,1.72359139885969e+002°)
1.07423673601540e+003	(2.46336193687059e-004dB,1.72357380691746e+002°)
1.07448411664453e+003	(2.45438752596247e-004dB,1.72355621092664e+002°)
1.07473155424171e+003	(2.44540911230007e-004dB,1.72353861088630e+002°)
1.07497904882005e+003	(2.43642669424284e-004dB,1.72352100679550e+002°)
1.07522660039270e+003	(2.42744026976449e-004dB,1.72350339865331e+002°)
1.07547420897276e+003	(2.41844983751377e-004dB,1.72348578645881e+002°)
1.07572187457337e+003	(2.40945539554155e-004dB,1.72346817021105e+002°)
1.07596959720766e+003	(2.40045694213013e-004dB,1.72345054990912e+002°)
1.07621737688876e+003	(2.39145447550393e-004dB,1.72343292555207e+002°)
1.07646521362981e+003	(2.38244799415742e-004dB,1.72341529713897e+002°)
1.07671310744394e+003	(2.37343749629573e-004dB,1.72339766466890e+002°)
1.07696105834431e+003	(2.36442298008545e-004dB,1.72338002814092e+002°)
1.07720906634406e+003	(2.35540444363530e-004dB,1.72336238755410e+002°)
1.07745713145634e+003	(2.34638188555542e-004dB,1.72334474290749e+002°)
1.07770525369429e+003	(2.33735530385810e-004dB,1.72332709420018e+002°)
1.07795343307108e+003	(2.32832469713422e-004dB,1.72330944143123e+002°)
1.07820166959987e+003	(2.31929006316461e-004dB,1.72329178459970e+002°)
1.07844996329380e+003	(2.31025140059801e-004dB,1.72327412370466e+002°)
1.07869831416606e+003	(2.30120870775526e-004dB,1.72325645874518e+002°)
1.07894672222980e+003	(2.29216198261008e-004dB,1.72323878972032e+002°)
1.07919518749820e+003	(2.28311122352189e-004dB,1.72322111662915e+002°)
1.07944370998442e+003	(2.27405642879226e-004dB,1.72320343947072e+002°)
1.07969228970166e+003	(2.26499759674204e-004dB,1.72318575824412e+002°)
1.07994092666308e+003	(2.25593472549922e-004dB,1.72316807294840e+002°)
1.08018962088186e+003	(2.24686781330750e-004dB,1.72315038358262e+002°)
1.08043837237120e+003	(2.23779685864203e-004dB,1.72313269014586e+002°)
1.08068718114428e+003	(2.22872185974651e-004dB,1.72311499263717e+002°)
1.08093604721430e+003	(2.21964281476820e-004dB,1.72309729105563e+002°)
1.08118497059444e+003	(2.21055972171937e-004dB,1.72307958540028e+002°)
1.08143395129791e+003	(2.20147257928730e-004dB,1.72306187567021e+002°)
1.08168298933790e+003	(2.19238138558070e-004dB,1.72304416186446e+002°)
1.08193208472763e+003	(2.18328613865038e-004dB,1.72302644398211e+002°)
1.08218123748029e+003	(2.17418683704863e-004dB,1.72300872202221e+002°)
1.08243044760910e+003	(2.16508347886484e-004dB,1.72299099598383e+002°)
1.08267971512727e+003	(2.15597606243915e-004dB,1.72297326586604e+002°)
1.08292904004801e+003	(2.14686458603453e-004dB,1.72295553166789e+002°)
1.08317842238455e+003	(2.13774904779823e-004dB,1.72293779338845e+002°)
1.08342786215011e+003	(2.12862944595467e-004dB,1.72292005102677e+002°)
1.08367735935791e+003	(2.11950577897895e-004dB,1.72290230458192e+002°)
1.08392691402117e+003	(2.11037804497977e-004dB,1.72288455405297e+002°)
1.08417652615314e+003	(2.10124624220080e-004dB,1.72286679943897e+002°)
1.08442619576704e+003	(2.09211036890502e-004dB,1.72284904073898e+002°)
1.08467592287612e+003	(2.08297042327825e-004dB,1.72283127795206e+002°)
1.08492570749361e+003	(2.07382640360275e-004dB,1.72281351107728e+002°)
1.08517554963275e+003	(2.06467830829576e-004dB,1.72279574011370e+002°)
1.08542544930680e+003	(2.05552613531167e-004dB,1.72277796506037e+002°)
1.08567540652899e+003	(2.04636988318346e-004dB,1.72276018591636e+002°)
1.08592542131259e+003	(2.03720955000050e-004dB,1.72274240268072e+002°)
1.08617549367086e+003	(2.02804513392933e-004dB,1.72272461535252e+002°)
1.08642562361703e+003	(2.01887663346434e-004dB,1.72270682393081e+002°)
1.08667581116439e+003	(2.00970404650205e-004dB,1.72268902841465e+002°)
1.08692605632620e+003	(2.00052737159471e-004dB,1.72267122880310e+002°)
1.08717635911571e+003	(1.99134660688955e-004dB,1.72265342509523e+002°)
1.08742671954621e+003	(1.98216175063025e-004dB,1.72263561729008e+002°)
1.08767713763097e+003	(1.97297280106047e-004dB,1.72261780538672e+002°)
1.08792761338326e+003	(1.96377975626958e-004dB,1.72259998938421e+002°)
